sale_date,drug_name,territory_id,units_sold,unit_price,revenue
2025-06-25,Advair,TER-01,107,607.11,64960.77
2025-06-25,Opdivo,TER-14,8,7345.66,58765.28
2025-06-25,Tecfidera,TER-05,11,1820.54,20025.94
2025-06-25,Crestor,TER-08,5,428.88,2144.4
2025-06-25,Rituxan,TER-19,2,5257.23,10514.46
2025-06-25,Copaxone,TER-10,75,1169.7,87727.5
2025-06-25,Lyrica,TER-13,45,422.6,19017.0
2025-06-25,Enbrel,TER-20,31,2933.14,90927.34
2025-06-25,Opdivo,TER-02,3,7167.34,21502.02
2025-06-25,Keytruda,TER-15,23,8288.89,190644.47
2025-06-25,Keytruda,TER-20,2,9210.7,18421.4
2025-06-25,Lantus,TER-14,33,1020.19,33666.27
2025-06-25,Tecfidera,TER-05,19,1778.9,33799.1
2025-06-26,Advair,TER-18,41,597.64,24503.24
2025-06-26,Humira,TER-05,2,3141.68,6283.36
2025-06-26,Revlimid,TER-11,18,6693.05,120474.9
2025-06-26,Neulasta,TER-12,30,3735.59,112067.7
2025-06-26,Tecfidera,TER-03,27,1809.22,48848.94
2025-06-26,Keytruda,TER-06,1,7951.59,7951.59
2025-06-26,Remicade,TER-20,63,2645.23,166649.49
2025-06-26,Lantus,TER-08,25,865.49,21637.25
2025-06-26,Herceptin,TER-09,3,6846.36,20539.08
2025-06-26,Herceptin,TER-09,15,6592.14,98882.1
2025-06-26,Advair,TER-12,17,612.6,10414.2
2025-06-26,Tecfidera,TER-17,42,1694.73,71178.66
2025-06-26,Rituxan,TER-03,27,4943.42,133472.34
2025-06-26,Lantus,TER-17,33,904.66,29853.78
2025-06-26,Gleevec,TER-06,41,4307.33,176600.53
2025-06-26,Humira,TER-01,18,3223.08,58015.44
2025-06-26,Neulasta,TER-18,7,4204.43,29431.01
2025-06-26,Revlimid,TER-14,1,6447.48,6447.48
2025-06-26,Tecfidera,TER-10,64,1598.41,102298.24
2025-06-26,Humira,TER-03,3,2971.89,8915.67
2025-06-26,Keytruda,TER-10,7,8641.29,60489.03
2025-06-26,Enbrel,TER-18,20,2888.02,57760.4
2025-06-26,Humira,TER-03,17,3206.07,54503.19
2025-06-26,Advair,TER-18,5,685.95,3429.75
2025-06-26,Lyrica,TER-11,15,477.15,7157.25
2025-06-26,Enbrel,TER-02,1,2842.29,2842.29
2025-06-26,Neulasta,TER-15,1,3829.44,3829.44
2025-06-26,Keytruda,TER-16,8,8651.36,69210.88
2025-06-26,Gleevec,TER-18,11,4737.88,52116.68
2025-06-26,Herceptin,TER-17,24,6298.67,151168.08
2025-06-26,Lyrica,TER-03,45,469.38,21122.1
2025-06-26,Lyrica,TER-10,2,400.54,801.08
2025-06-26,Nexium,TER-13,51,285.3,14550.3
2025-06-26,Lipitor,TER-15,97,383.91,37239.27
2025-06-27,Copaxone,TER-13,39,1249.61,48734.79
2025-06-27,Enbrel,TER-06,18,3006.89,54124.02
2025-06-27,Gleevec,TER-02,19,4541.0,86279.0
2025-06-27,Herceptin,TER-16,25,6832.52,170813.0
2025-06-27,Avastin,TER-16,2,5768.75,11537.5
2025-06-27,Januvia,TER-11,79,551.34,43555.86
2025-06-27,Neulasta,TER-15,2,3656.1,7312.2
2025-06-27,Copaxone,TER-02,12,1215.18,14582.16
2025-06-27,Remicade,TER-05,42,2485.55,104393.1
2025-06-27,Revlimid,TER-19,8,6977.13,55817.04
2025-06-27,Copaxone,TER-03,20,1155.51,23110.2
2025-06-27,Gleevec,TER-20,10,4306.07,43060.7
2025-06-27,Lantus,TER-01,12,988.15,11857.8
2025-06-27,Revlimid,TER-09,17,6801.41,115623.97
2025-06-27,Nexium,TER-19,46,260.27,11972.42
2025-06-27,Lipitor,TER-07,10,367.02,3670.2
2025-06-27,Neulasta,TER-01,1,3981.65,3981.65
2025-06-27,Revlimid,TER-10,18,6865.01,123570.18
2025-06-27,Opdivo,TER-04,2,6523.17,13046.34
2025-06-27,Januvia,TER-20,19,598.38,11369.22
2025-06-27,Nexium,TER-02,81,277.35,22465.35
2025-06-27,Remicade,TER-01,27,2445.23,66021.21
2025-06-27,Enbrel,TER-03,7,2732.31,19126.17
2025-06-27,Rituxan,TER-16,1,5179.18,5179.18
2025-06-27,Keytruda,TER-15,1,8327.85,8327.85
2025-06-27,Crestor,TER-12,15,396.36,5945.4
2025-06-27,Januvia,TER-07,144,623.15,89733.6
2025-06-27,Lyrica,TER-16,120,426.8,51216.0
2025-06-27,Humira,TER-12,15,3186.29,47794.35
2025-06-27,Neulasta,TER-06,53,3460.63,183413.39
2025-06-27,Lantus,TER-08,25,968.11,24202.75
2025-06-27,Crestor,TER-01,197,431.55,85015.35
2025-06-27,Lyrica,TER-11,18,473.94,8530.92
2025-06-27,Nexium,TER-20,19,291.01,5529.19
2025-06-28,Revlimid,TER-07,5,6816.49,34082.45
2025-06-28,Tecfidera,TER-20,41,1931.18,79178.38
2025-06-28,Lyrica,TER-15,166,444.34,73760.44
2025-06-28,Opdivo,TER-05,1,7734.51,7734.51
2025-06-28,Enbrel,TER-07,8,2877.85,23022.8
2025-06-28,Opdivo,TER-08,4,7208.7,28834.8
2025-06-28,Januvia,TER-05,66,572.89,37810.74
2025-06-28,Copaxone,TER-19,81,1127.65,91339.65
2025-06-28,Rituxan,TER-14,1,5237.25,5237.25
2025-06-28,Enbrel,TER-16,3,2857.1,8571.3
2025-06-28,Crestor,TER-05,5,382.93,1914.65
2025-06-28,Rituxan,TER-17,1,4915.81,4915.81
2025-06-28,Neulasta,TER-11,27,3853.27,104038.29
2025-06-28,Lyrica,TER-04,31,500.78,15524.18
2025-06-28,Januvia,TER-01,217,547.83,118879.11
2025-06-28,Lantus,TER-19,40,946.23,37849.2
2025-06-28,Nexium,TER-07,83,304.44,25268.52
2025-06-28,Nexium,TER-15,181,276.1,49974.1
2025-06-28,Tecfidera,TER-03,10,1825.99,18259.9
2025-06-28,Remicade,TER-07,42,2593.32,108919.44
2025-06-28,Copaxone,TER-09,30,1157.15,34714.5
2025-06-28,Lyrica,TER-03,31,435.08,13487.48
2025-06-28,Advair,TER-17,9,639.23,5753.07
2025-06-28,Revlimid,TER-14,1,7734.09,7734.09
2025-06-28,Enbrel,TER-14,19,2653.34,50413.46
2025-06-28,Lipitor,TER-17,33,331.99,10955.67
2025-06-29,Opdivo,TER-12,2,7888.16,15776.32
2025-06-29,Lipitor,TER-10,64,353.54,22626.56
2025-06-29,Januvia,TER-13,140,552.24,77313.6
2025-06-29,Humira,TER-13,5,3029.88,15149.4
2025-06-29,Enbrel,TER-05,16,2863.24,45811.84
2025-06-29,Lyrica,TER-02,12,442.08,5304.96
2025-06-29,Tecfidera,TER-05,17,1759.35,29908.95
2025-06-29,Copaxone,TER-20,45,1079.04,48556.8
2025-06-29,Advair,TER-02,158,702.34,110969.72
2025-06-29,Revlimid,TER-17,22,6740.7,148295.4
2025-06-29,Crestor,TER-18,9,445.85,4012.65
2025-06-29,Nexium,TER-08,9,266.08,2394.72
2025-06-29,Keytruda,TER-12,21,8001.59,168033.39
2025-06-29,Rituxan,TER-14,8,5300.14,42401.12
2025-06-29,Januvia,TER-06,122,601.49,73381.78
2025-06-29,Tecfidera,TER-02,13,1761.06,22893.78
2025-06-29,Keytruda,TER-04,20,8333.46,166669.2
2025-06-29,Enbrel,TER-10,8,3050.73,24405.84
2025-06-29,Keytruda,TER-08,8,8066.64,64533.12
2025-06-29,Januvia,TER-09,2,562.83,1125.66
2025-06-29,Januvia,TER-05,93,612.24,56938.32
2025-06-29,Nexium,TER-16,73,256.13,18697.49
2025-06-29,Humira,TER-09,34,3199.22,108773.48
2025-06-29,Lipitor,TER-07,94,349.04,32809.76
2025-06-30,Revlimid,TER-11,18,6440.55,115929.9
2025-06-30,Tecfidera,TER-20,6,1695.38,10172.28
2025-06-30,Rituxan,TER-12,23,5343.63,122903.49
2025-06-30,Keytruda,TER-05,7,8390.78,58735.46
2025-06-30,Neulasta,TER-03,15,4012.57,60188.55
2025-06-30,Crestor,TER-11,127,430.34,54653.18
2025-06-30,Lipitor,TER-12,117,360.12,42134.04
2025-06-30,Opdivo,TER-18,18,7256.13,130610.34
2025-06-30,Copaxone,TER-09,6,1092.99,6557.94
2025-06-30,Avastin,TER-16,5,5975.51,29877.55
2025-06-30,Opdivo,TER-01,14,7219.14,101067.96
2025-06-30,Lyrica,TER-11,51,456.68,23290.68
2025-06-30,Avastin,TER-11,46,5967.05,274484.3
2025-06-30,Remicade,TER-04,44,2627.67,115617.48
2025-06-30,Keytruda,TER-10,1,8458.48,8458.48
2025-06-30,Opdivo,TER-19,28,7233.88,202548.64
2025-06-30,Gleevec,TER-05,31,4424.88,137171.28
2025-06-30,Tecfidera,TER-04,103,1711.06,176239.18
2025-06-30,Januvia,TER-12,36,565.48,20357.28
2025-06-30,Nexium,TER-09,199,296.87,59077.13
2025-06-30,Nexium,TER-10,36,320.33,11531.88
2025-06-30,Gleevec,TER-13,20,4834.86,96697.2
2025-06-30,Herceptin,TER-04,3,6530.37,19591.11
2025-06-30,Herceptin,TER-04,11,6441.45,70855.95
2025-06-30,Avastin,TER-10,38,5814.61,220955.18
2025-06-30,Remicade,TER-07,18,2521.55,45387.9
2025-06-30,Humira,TER-02,25,3219.86,80496.5
2025-06-30,Nexium,TER-16,62,272.13,16872.06
2025-06-30,Revlimid,TER-10,14,7222.0,101108.0
2025-06-30,Crestor,TER-08,37,442.69,16379.53
2025-06-30,Revlimid,TER-18,9,7037.5,63337.5
2025-06-30,Tecfidera,TER-08,40,1823.43,72937.2
2025-06-30,Crestor,TER-15,24,405.95,9742.8
2025-06-30,Opdivo,TER-07,16,6669.47,106711.52
2025-06-30,Gleevec,TER-07,6,4623.12,27738.72
2025-06-30,Lipitor,TER-09,58,346.34,20087.72
2025-06-30,Enbrel,TER-14,3,2831.36,8494.08
2025-06-30,Tecfidera,TER-19,3,1688.9,5066.7
2025-06-30,Januvia,TER-06,71,523.13,37142.23
2025-07-01,Avastin,TER-10,8,5950.98,47607.84
2025-07-01,Rituxan,TER-09,5,5316.99,26584.95
2025-07-01,Advair,TER-20,54,645.69,34867.26
2025-07-01,Herceptin,TER-20,4,6608.51,26434.04
2025-07-01,Enbrel,TER-20,5,2733.71,13668.55
2025-07-01,Nexium,TER-07,70,259.05,18133.5
2025-07-01,Nexium,TER-07,15,264.17,3962.55
2025-07-01,Lyrica,TER-13,22,417.89,9193.58
2025-07-01,Rituxan,TER-20,10,5240.81,52408.1
2025-07-01,Lipitor,TER-03,111,335.61,37252.71
2025-07-01,Copaxone,TER-15,18,1358.75,24457.5
2025-07-01,Neulasta,TER-09,40,3635.25,145410.0
2025-07-01,Lyrica,TER-10,82,417.32,34220.24
2025-07-01,Lyrica,TER-14,93,456.52,42456.36
2025-07-01,Remicade,TER-13,2,2445.9,4891.8
2025-07-01,Herceptin,TER-13,17,6502.8,110547.6
2025-07-01,Lyrica,TER-16,38,383.03,14555.14
2025-07-01,Advair,TER-06,27,719.89,19437.03
2025-07-01,Tecfidera,TER-16,1,1892.16,1892.16
2025-07-01,Nexium,TER-08,94,294.43,27676.42
2025-07-01,Opdivo,TER-20,3,6991.05,20973.15
2025-07-01,Nexium,TER-18,25,269.14,6728.5
2025-07-01,Copaxone,TER-06,29,1139.36,33041.44
2025-07-01,Advair,TER-18,3,682.04,2046.12
2025-07-01,Lantus,TER-20,24,981.78,23562.72
2025-07-01,Enbrel,TER-17,1,2794.19,2794.19
2025-07-01,Lipitor,TER-12,102,304.76,31085.52
2025-07-01,Lantus,TER-12,67,954.72,63966.24
2025-07-01,Nexium,TER-03,21,282.1,5924.1
2025-07-01,Advair,TER-03,6,723.56,4341.36
2025-07-02,Lipitor,TER-08,20,363.68,7273.6
2025-07-02,Lyrica,TER-16,52,496.29,25807.08
2025-07-02,Gleevec,TER-01,3,4761.71,14285.13
2025-07-02,Remicade,TER-14,34,2370.49,80596.66
2025-07-02,Keytruda,TER-12,2,9050.04,18100.08
2025-07-02,Lyrica,TER-17,62,442.27,27420.74
2025-07-02,Januvia,TER-14,10,601.56,6015.6
2025-07-02,Neulasta,TER-05,4,3806.44,15225.76
2025-07-02,Neulasta,TER-18,15,3660.37,54905.55
2025-07-02,Copaxone,TER-14,22,1220.83,26858.26
2025-07-02,Crestor,TER-03,9,429.44,3864.96
2025-07-02,Opdivo,TER-08,2,7277.75,14555.5
2025-07-02,Neulasta,TER-04,8,3523.35,28186.8
2025-07-02,Lyrica,TER-16,40,425.71,17028.4
2025-07-02,Avastin,TER-19,4,5859.03,23436.12
2025-07-02,Herceptin,TER-12,16,6468.31,103492.96
2025-07-02,Advair,TER-14,26,751.81,19547.06
2025-07-02,Nexium,TER-14,16,276.06,4416.96
2025-07-02,Januvia,TER-11,9,626.18,5635.62
2025-07-02,Neulasta,TER-17,2,3645.35,7290.7
2025-07-02,Nexium,TER-13,6,277.33,1663.98
2025-07-02,Advair,TER-16,5,680.98,3404.9
2025-07-02,Gleevec,TER-05,5,4783.08,23915.4
2025-07-02,Nexium,TER-01,117,275.41,32222.97
2025-07-02,Januvia,TER-13,63,560.83,35332.29
2025-07-02,Lipitor,TER-03,11,311.62,3427.82
2025-07-02,Januvia,TER-09,32,529.34,16938.88
2025-07-02,Lipitor,TER-19,1,357.97,357.97
2025-07-02,Gleevec,TER-05,1,4465.16,4465.16
2025-07-02,Herceptin,TER-20,3,6262.8,18788.4
2025-07-02,Gleevec,TER-16,1,4640.97,4640.97
2025-07-02,Lipitor,TER-06,165,344.86,56901.9
2025-07-02,Nexium,TER-06,64,283.99,18175.36
2025-07-03,Enbrel,TER-17,7,2888.63,20220.41
2025-07-03,Advair,TER-07,21,662.72,13917.12
2025-07-03,Neulasta,TER-01,5,3523.54,17617.7
2025-07-03,Keytruda,TER-01,2,8303.64,16607.28
2025-07-03,Opdivo,TER-18,14,7176.63,100472.82
2025-07-03,Opdivo,TER-17,1,7446.45,7446.45
2025-07-03,Januvia,TER-03,83,577.59,47939.97
2025-07-03,Avastin,TER-13,6,5287.98,31727.88
2025-07-03,Lyrica,TER-09,107,478.82,51233.74
2025-07-03,Gleevec,TER-06,14,4620.57,64687.98
2025-07-03,Lipitor,TER-10,23,356.78,8205.94
2025-07-03,Keytruda,TER-09,8,8903.81,71230.48
2025-07-03,Advair,TER-05,13,729.36,9481.68
2025-07-03,Remicade,TER-12,25,2685.85,67146.25
2025-07-03,Crestor,TER-04,91,423.23,38513.93
2025-07-03,Lyrica,TER-20,39,475.18,18532.02
2025-07-03,Nexium,TER-19,124,277.54,34414.96
2025-07-03,Nexium,TER-15,40,295.73,11829.2
2025-07-03,Copaxone,TER-01,58,1189.4,68985.2
2025-07-03,Enbrel,TER-13,5,2803.78,14018.9
2025-07-03,Revlimid,TER-02,9,6725.16,60526.44
2025-07-03,Humira,TER-20,1,3199.71,3199.71
2025-07-03,Remicade,TER-03,22,2436.16,53595.52
2025-07-03,Gleevec,TER-10,7,4397.92,30785.44
2025-07-03,Januvia,TER-14,66,614.71,40570.86
2025-07-03,Tecfidera,TER-12,14,1782.38,24953.32
2025-07-03,Lyrica,TER-01,88,466.62,41062.56
2025-07-03,Tecfidera,TER-02,72,1700.94,122467.68
2025-07-04,Avastin,TER-10,1,5687.72,5687.72
2025-07-04,Lyrica,TER-06,13,415.45,5400.85
2025-07-04,Januvia,TER-19,11,571.49,6286.39
2025-07-04,Januvia,TER-10,10,510.98,5109.8
2025-07-04,Advair,TER-16,14,700.95,9813.3
2025-07-04,Humira,TER-11,2,3225.79,6451.58
2025-07-04,Revlimid,TER-14,20,7380.99,147619.8
2025-07-04,Revlimid,TER-13,7,7143.53,50004.71
2025-07-04,Advair,TER-18,22,693.08,15247.76
2025-07-04,Lipitor,TER-05,210,297.92,62563.2
2025-07-04,Crestor,TER-09,87,411.35,35787.45
2025-07-04,Revlimid,TER-20,2,6543.31,13086.62
2025-07-04,Crestor,TER-13,10,456.74,4567.4
2025-07-04,Advair,TER-11,3,735.21,2205.63
2025-07-04,Advair,TER-11,11,659.37,7253.07
2025-07-04,Januvia,TER-14,48,563.85,27064.8
2025-07-04,Opdivo,TER-11,5,7745.48,38727.4
2025-07-04,Rituxan,TER-19,1,5159.05,5159.05
2025-07-04,Lyrica,TER-13,22,494.14,10871.08
2025-07-04,Crestor,TER-20,64,384.82,24628.48
2025-07-04,Advair,TER-06,9,596.86,5371.74
2025-07-04,Rituxan,TER-02,1,5689.44,5689.44
2025-07-04,Avastin,TER-15,16,5980.43,95686.88
2025-07-04,Lyrica,TER-12,36,459.82,16553.52
2025-07-04,Crestor,TER-01,156,451.25,70395.0
2025-07-05,Opdivo,TER-05,16,7062.51,113000.16
2025-07-05,Remicade,TER-18,50,2424.81,121240.5
2025-07-05,Keytruda,TER-01,2,8384.95,16769.9
2025-07-05,Neulasta,TER-08,5,3552.28,17761.4
2025-07-05,Lyrica,TER-12,4,462.97,1851.88
2025-07-05,Avastin,TER-01,4,6329.65,25318.6
2025-07-05,Nexium,TER-08,10,291.67,2916.7
2025-07-05,Remicade,TER-13,12,2328.46,27941.52
2025-07-05,Opdivo,TER-18,1,7062.88,7062.88
2025-07-05,Keytruda,TER-12,7,7412.47,51887.29
2025-07-05,Lantus,TER-15,3,972.04,2916.12
2025-07-05,Humira,TER-09,5,3088.26,15441.3
2025-07-05,Advair,TER-01,34,728.05,24753.7
2025-07-05,Lantus,TER-16,39,862.88,33652.32
2025-07-05,Januvia,TER-08,66,618.99,40853.34
2025-07-05,Januvia,TER-03,54,586.95,31695.3
2025-07-05,Tecfidera,TER-04,35,1883.01,65905.35
2025-07-05,Humira,TER-20,3,3281.07,9843.21
2025-07-05,Tecfidera,TER-15,14,1951.1,27315.4
2025-07-05,Gleevec,TER-09,14,4735.38,66295.32
2025-07-05,Crestor,TER-03,62,378.18,23447.16
2025-07-05,Copaxone,TER-20,10,1345.89,13458.9
2025-07-05,Herceptin,TER-04,7,6952.32,48666.24
2025-07-05,Herceptin,TER-04,23,6930.69,159405.87
2025-07-05,Copaxone,TER-20,21,1079.29,22665.09
2025-07-05,Rituxan,TER-06,10,5135.39,51353.9
2025-07-05,Neulasta,TER-06,1,3825.41,3825.41
2025-07-05,Neulasta,TER-04,24,3969.72,95273.28
2025-07-05,Januvia,TER-10,32,592.11,18947.52
2025-07-05,Advair,TER-06,22,691.53,15213.66
2025-07-05,Rituxan,TER-18,12,5610.66,67327.92
2025-07-05,Humira,TER-03,7,3202.71,22418.97
2025-07-05,Lipitor,TER-04,59,338.3,19959.7
2025-07-05,Copaxone,TER-07,3,1046.21,3138.63
2025-07-05,Nexium,TER-15,41,278.84,11432.44
2025-07-05,Enbrel,TER-14,39,2602.88,101512.32
2025-07-06,Remicade,TER-11,9,2616.41,23547.69
2025-07-06,Lantus,TER-04,68,912.13,62024.84
2025-07-06,Enbrel,TER-02,7,2893.85,20256.95
2025-07-06,Humira,TER-06,10,3123.85,31238.5
2025-07-06,Lantus,TER-19,115,906.94,104298.1
2025-07-06,Gleevec,TER-05,3,4602.81,13808.43
2025-07-06,Januvia,TER-16,105,595.85,62564.25
2025-07-06,Crestor,TER-08,38,428.03,16265.14
2025-07-06,Enbrel,TER-03,16,2848.94,45583.04
2025-07-06,Neulasta,TER-18,6,3807.64,22845.84
2025-07-06,Crestor,TER-06,11,427.79,4705.69
2025-07-06,Lantus,TER-14,18,930.8,16754.4
2025-07-06,Herceptin,TER-11,2,5804.86,11609.72
2025-07-06,Humira,TER-06,22,3237.94,71234.68
2025-07-06,Keytruda,TER-12,3,8298.31,24894.93
2025-07-06,Lyrica,TER-05,75,427.06,32029.5
2025-07-06,Neulasta,TER-10,21,3822.66,80275.86
2025-07-06,Gleevec,TER-13,4,4728.06,18912.24
2025-07-06,Januvia,TER-11,99,582.81,57698.19
2025-07-06,Lantus,TER-01,54,952.47,51433.38
2025-07-06,Lantus,TER-06,45,963.39,43352.55
2025-07-06,Keytruda,TER-17,22,8191.43,180211.46
2025-07-06,Herceptin,TER-17,22,6784.86,149266.92
2025-07-06,Keytruda,TER-01,17,8480.28,144164.76
2025-07-06,Herceptin,TER-13,5,6733.69,33668.45
2025-07-06,Avastin,TER-19,11,5638.61,62024.71
2025-07-06,Lantus,TER-16,25,1033.85,25846.25
2025-07-06,Neulasta,TER-20,13,3569.44,46402.72
2025-07-06,Rituxan,TER-10,19,5141.3,97684.7
2025-07-06,Lantus,TER-08,3,959.15,2877.45
2025-07-06,Humira,TER-07,22,3121.32,68669.04
2025-07-06,Humira,TER-16,28,3204.59,89728.52
2025-07-06,Opdivo,TER-06,8,7715.02,61720.16
2025-07-06,Nexium,TER-20,121,272.85,33014.85
2025-07-06,Revlimid,TER-14,1,6815.63,6815.63
2025-07-06,Gleevec,TER-17,22,3995.1,87892.2
2025-07-06,Lyrica,TER-12,30,418.21,12546.3
2025-07-06,Januvia,TER-04,173,570.77,98743.21
2025-07-06,Remicade,TER-09,7,2372.44,16607.08
2025-07-06,Tecfidera,TER-19,2,1812.28,3624.56
2025-07-06,Lipitor,TER-01,91,351.65,32000.15
2025-07-06,Avastin,TER-05,11,5684.85,62533.35
2025-07-06,Lantus,TER-06,51,939.16,47897.16
2025-07-06,Lantus,TER-06,12,1005.6,12067.2
2025-07-07,Remicade,TER-07,4,2558.66,10234.64
2025-07-07,Lyrica,TER-20,28,446.49,12501.72
2025-07-07,Gleevec,TER-16,22,4211.84,92660.48
2025-07-07,Advair,TER-19,10,671.85,6718.5
2025-07-07,Nexium,TER-18,62,288.53,17888.86
2025-07-07,Opdivo,TER-12,11,6671.4,73385.4
2025-07-07,Neulasta,TER-05,20,3743.02,74860.4
2025-07-07,Avastin,TER-20,6,5633.85,33803.1
2025-07-07,Nexium,TER-05,147,279.61,41102.67
2025-07-07,Keytruda,TER-13,4,8441.34,33765.36
2025-07-07,Copaxone,TER-08,39,1160.49,45259.11
2025-07-07,Remicade,TER-11,17,2506.52,42610.84
2025-07-07,Opdivo,TER-20,9,7694.72,69252.48
2025-07-07,Keytruda,TER-09,12,8835.46,106025.52
2025-07-07,Herceptin,TER-05,3,6798.25,20394.75
2025-07-07,Advair,TER-13,44,700.88,30838.72
2025-07-07,Lantus,TER-04,44,985.95,43381.8
2025-07-07,Avastin,TER-12,1,5641.35,5641.35
2025-07-07,Lyrica,TER-11,109,437.23,47658.07
2025-07-07,Revlimid,TER-14,1,7084.85,7084.85
2025-07-07,Copaxone,TER-05,16,1024.39,16390.24
2025-07-07,Herceptin,TER-16,2,7225.47,14450.94
2025-07-07,Avastin,TER-05,6,5860.18,35161.08
2025-07-07,Advair,TER-10,22,679.63,14951.86
2025-07-07,Lipitor,TER-01,3,351.85,1055.55
2025-07-07,Enbrel,TER-09,3,2774.02,8322.06
2025-07-07,Opdivo,TER-02,38,7144.96,271508.48
2025-07-07,Revlimid,TER-05,6,7388.24,44329.44
2025-07-07,Lyrica,TER-06,64,452.11,28935.04
2025-07-07,Crestor,TER-08,63,425.11,26781.93
2025-07-07,Januvia,TER-19,23,545.64,12549.72
2025-07-07,Tecfidera,TER-11,4,1848.81,7395.24
2025-07-07,Lyrica,TER-06,15,461.4,6921.0
2025-07-07,Opdivo,TER-17,10,7272.21,72722.1
2025-07-07,Humira,TER-15,7,3448.89,24142.23
2025-07-07,Humira,TER-15,9,3100.05,27900.45
2025-07-07,Enbrel,TER-15,12,2737.67,32852.04
2025-07-07,Remicade,TER-07,6,2823.29,16939.74
2025-07-08,Tecfidera,TER-05,3,1967.49,5902.47
2025-07-08,Rituxan,TER-03,22,5018.37,110404.14
2025-07-08,Gleevec,TER-15,8,4184.3,33474.4
2025-07-08,Crestor,TER-04,1,375.78,375.78
2025-07-08,Humira,TER-02,7,3532.81,24729.67
2025-07-08,Advair,TER-10,31,649.78,20143.18
2025-07-08,Keytruda,TER-08,29,7744.4,224587.6
2025-07-08,Nexium,TER-15,23,269.88,6207.24
2025-07-08,Gleevec,TER-09,1,4279.41,4279.41
2025-07-08,Lantus,TER-12,4,910.54,3642.16
2025-07-08,Lyrica,TER-10,32,486.15,15556.8
2025-07-08,Gleevec,TER-19,1,4938.66,4938.66
2025-07-08,Humira,TER-05,45,3220.38,144917.1
2025-07-08,Gleevec,TER-01,9,4354.25,39188.25
2025-07-08,Keytruda,TER-19,19,7964.07,151317.33
2025-07-08,Rituxan,TER-12,14,5385.51,75397.14
2025-07-08,Avastin,TER-20,15,5337.81,80067.15
2025-07-08,Nexium,TER-03,128,272.98,34941.44
2025-07-08,Copaxone,TER-14,2,1173.02,2346.04
2025-07-08,Neulasta,TER-07,17,3880.69,65971.73
2025-07-08,Avastin,TER-01,1,5590.32,5590.32
2025-07-08,Humira,TER-13,8,2885.95,23087.6
2025-07-08,Remicade,TER-10,23,2440.85,56139.55
2025-07-08,Januvia,TER-02,61,562.85,34333.85
2025-07-08,Copaxone,TER-11,14,1234.75,17286.5
2025-07-08,Januvia,TER-20,123,474.78,58397.94
2025-07-08,Revlimid,TER-13,1,7447.1,7447.1
2025-07-08,Revlimid,TER-13,15,7084.44,106266.6
2025-07-08,Avastin,TER-10,5,5539.87,27699.35
2025-07-08,Neulasta,TER-02,57,3739.22,213135.54
2025-07-08,Revlimid,TER-09,3,6754.04,20262.12
2025-07-08,Avastin,TER-19,1,5385.06,5385.06
2025-07-08,Copaxone,TER-07,30,1297.96,38938.8
2025-07-08,Januvia,TER-12,89,535.0,47615.0
2025-07-08,Remicade,TER-04,14,2456.52,34391.28
2025-07-08,Revlimid,TER-08,8,6885.36,55082.88
2025-07-09,Lipitor,TER-19,19,369.18,7014.42
2025-07-09,Rituxan,TER-08,26,4837.36,125771.36
2025-07-09,Lantus,TER-05,1,894.61,894.61
2025-07-09,Tecfidera,TER-01,1,1841.36,1841.36
2025-07-09,Lipitor,TER-18,102,329.33,33591.66
2025-07-09,Keytruda,TER-13,6,8489.03,50934.18
2025-07-09,Keytruda,TER-03,1,8798.54,8798.54
2025-07-09,Copaxone,TER-04,13,1283.35,16683.55
2025-07-09,Enbrel,TER-15,17,2899.21,49286.57
2025-07-09,Crestor,TER-06,27,381.63,10304.01
2025-07-09,Crestor,TER-12,50,421.51,21075.5
2025-07-09,Januvia,TER-17,12,612.91,7354.92
2025-07-09,Nexium,TER-13,29,305.06,8846.74
2025-07-09,Rituxan,TER-13,1,5320.7,5320.7
2025-07-09,Nexium,TER-14,101,274.41,27715.41
2025-07-09,Remicade,TER-03,5,2463.78,12318.9
2025-07-09,Herceptin,TER-14,2,6036.52,12073.04
2025-07-09,Lyrica,TER-16,5,414.09,2070.45
2025-07-09,Lantus,TER-20,66,832.67,54956.22
2025-07-09,Avastin,TER-13,10,5742.78,57427.8
2025-07-09,Januvia,TER-13,68,562.0,38216.0
2025-07-09,Gleevec,TER-13,22,4411.36,97049.92
2025-07-09,Avastin,TER-09,5,5930.89,29654.45
2025-07-10,Lipitor,TER-20,54,332.75,17968.5
2025-07-10,Nexium,TER-10,14,304.62,4264.68
2025-07-10,Rituxan,TER-01,54,5723.55,309071.7
2025-07-10,Advair,TER-18,64,651.24,41679.36
2025-07-10,Avastin,TER-10,15,5897.05,88455.75
2025-07-10,Januvia,TER-03,29,518.8,15045.2
2025-07-10,Enbrel,TER-04,4,2730.21,10920.84
2025-07-10,Copaxone,TER-04,6,1279.09,7674.54
2025-07-10,Lantus,TER-03,112,933.31,104530.72
2025-07-10,Remicade,TER-13,3,2380.22,7140.66
2025-07-10,Tecfidera,TER-17,22,1771.15,38965.3
2025-07-10,Lipitor,TER-13,114,344.84,39311.76
2025-07-10,Avastin,TER-02,32,5997.69,191926.08
2025-07-10,Herceptin,TER-19,15,6413.35,96200.25
2025-07-10,Nexium,TER-20,11,270.79,2978.69
2025-07-10,Humira,TER-11,10,3067.95,30679.5
