year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded
2024-04-01,Remicade,TER-08,55,133145.81,3,2482.423333333333,4,2,2024,0,0,64.0,41.0,,56.666666666666664,6.6583281184793925,16,7
2024-05-01,Remicade,TER-08,56,139086.64,2,2482.05,5,2,2024,2,0,55.0,51.0,,58.333333333333336,4.932882862316248,16,7
2024-06-01,Remicade,TER-08,65,149167.49,3,2351.0,6,2,2024,5,0,56.0,64.0,,58.666666666666664,5.507570547286105,16,7
2024-07-01,Remicade,TER-08,32,79550.64,3,2481.2966666666666,7,3,2024,0,0,65.0,55.0,41.0,51.0,17.058722109231983,16,7
2024-08-01,Remicade,TER-08,45,109670.35,3,2410.3433333333332,8,3,2024,3,0,32.0,56.0,51.0,47.333333333333336,16.62327685305558,16,7
2024-09-01,Remicade,TER-08,38,94952.26,3,2500.213333333333,9,3,2024,6,0,45.0,65.0,64.0,38.333333333333336,6.506407098647716,16,7
2024-10-01,Remicade,TER-08,71,172063.53,1,2423.43,10,4,2024,1,0,38.0,32.0,55.0,51.333333333333336,17.387735140993303,16,7
2024-11-01,Remicade,TER-08,70,170996.49,4,2456.93,11,4,2024,4,0,71.0,45.0,56.0,59.666666666666664,18.77054430040145,16,7
2024-12-01,Remicade,TER-08,59,162229.94,1,2749.66,12,4,2024,6,0,70.0,38.0,65.0,66.66666666666667,6.658328118479399,16,7
2025-01-01,Remicade,TER-08,64,166435.2,1,2600.55,1,1,2025,2,0,59.0,71.0,32.0,64.33333333333333,5.507570547286111,16,7
2025-02-01,Remicade,TER-08,42,101975.38,2,2466.815,2,1,2025,5,0,64.0,70.0,45.0,55.0,11.532562594670793,16,7
2025-03-01,Remicade,TER-08,71,182861.4,3,2542.4533333333334,3,1,2025,5,0,42.0,59.0,38.0,59.0,15.132745950421558,16,7
2025-04-01,Remicade,TER-08,52,133967.26,3,2484.5333333333333,4,2,2025,1,0,71.0,64.0,71.0,55.0,14.730919862656235,16,7
2025-05-01,Remicade,TER-08,54,129407.54,2,2500.59,5,2,2025,3,0,52.0,42.0,70.0,59.0,10.440306508910554,16,7
2025-06-01,Remicade,TER-08,81,200898.85,4,2465.0975,6,2,2025,6,0,54.0,71.0,59.0,62.333333333333336,16.196707484341797,16,7
2025-07-01,Remicade,TER-08,61,164273.0,1,2693.0,7,3,2025,1,0,81.0,52.0,64.0,65.33333333333333,14.011899704655814,16,7
2025-08-01,Remicade,TER-08,60,153819.6,1,2563.66,8,3,2025,4,0,61.0,54.0,42.0,67.33333333333333,11.846237095944591,16,7
2025-09-01,Remicade,TER-08,49,117046.79000000001,2,2379.165,9,3,2025,0,0,60.0,81.0,71.0,56.666666666666664,6.658328118479414,16,7
2025-10-01,Remicade,TER-08,55,136929.22,2,2498.45,10,4,2025,2,0,49.0,61.0,52.0,54.666666666666664,5.507570547286126,16,7
2025-11-01,Remicade,TER-08,68,170729.81,2,2520.835,11,4,2025,5,0,55.0,60.0,54.0,57.333333333333336,9.712534856222323,16,7
2025-12-01,Remicade,TER-08,55,139401.96000000002,3,2550.0533333333333,12,4,2025,0,0,68.0,49.0,81.0,59.333333333333336,7.50555349946515,16,7
2024-02-01,Remicade,TER-09,59,150515.49,1,2551.11,2,1,2024,3,0,63.0,,,61.0,2.8284271247461903,16,8
2024-03-01,Remicade,TER-09,44,115851.98,4,2604.27,3,1,2024,4,0,59.0,,,55.333333333333336,10.016652800877814,16,8
2024-04-01,Remicade,TER-09,55,142107.28,2,2657.83,4,2,2024,0,0,44.0,63.0,,52.666666666666664,7.7674534651540315,16,8
2024-05-01,Remicade,TER-09,42,107550.67,4,2561.7375,5,2,2024,2,0,55.0,59.0,,47.0,7.000000000000002,16,8
2024-06-01,Remicade,TER-09,66,160248.62,3,2410.77,6,2,2024,5,0,42.0,44.0,,54.333333333333336,12.013880860626733,16,8
2024-07-01,Remicade,TER-09,48,117275.74,4,2449.3450000000003,7,3,2024,0,0,66.0,55.0,63.0,52.0,12.489995996796797,16,8
2024-08-01,Remicade,TER-09,55,144291.81,3,2505.543333333333,8,3,2024,3,0,48.0,42.0,59.0,56.333333333333336,9.073771725877467,16,8
2024-09-01,Remicade,TER-09,45,111618.99,2,2501.65,9,3,2024,6,0,55.0,66.0,44.0,49.333333333333336,5.131601439446888,16,8
2024-10-01,Remicade,TER-09,56,142794.36,3,2556.03,10,4,2024,1,0,45.0,48.0,55.0,52.0,6.082762530298223,16,8
2024-11-01,Remicade,TER-09,68,175229.77000000002,2,2557.6549999999997,11,4,2024,4,0,56.0,55.0,42.0,56.333333333333336,11.503622617824933,16,8
2024-12-01,Remicade,TER-09,74,196700.88,1,2658.12,12,4,2024,6,0,68.0,45.0,66.0,66.0,9.16515138991168,16,8
2025-01-01,Remicade,TER-09,50,124799.65,4,2559.5475,1,1,2025,2,0,74.0,56.0,48.0,64.0,12.489995996796797,16,8
2025-02-01,Remicade,TER-09,40,100772.76000000001,3,2521.66,2,1,2025,5,0,50.0,68.0,55.0,54.666666666666664,17.473789896108208,16,8
2025-03-01,Remicade,TER-09,51,131592.24,1,2580.24,3,1,2025,5,0,40.0,74.0,45.0,47.0,6.082762530298215,16,8
2025-04-01,Remicade,TER-09,56,141401.2,3,2532.9133333333334,4,2,2025,1,0,51.0,50.0,56.0,49.0,8.185352771872447,16,8
2025-05-01,Remicade,TER-09,54,136233.36,1,2522.84,5,2,2025,3,0,56.0,40.0,68.0,53.666666666666664,2.516611478423572,16,8
2025-06-01,Remicade,TER-09,67,164320.30000000002,2,2588.125,6,2,2025,6,0,54.0,51.0,74.0,59.0,6.9999999999999964,16,8
2025-07-01,Remicade,TER-09,41,100442.66,2,2586.145,7,3,2025,1,0,67.0,56.0,50.0,54.0,12.999999999999998,16,8
2025-08-01,Remicade,TER-09,56,130390.04,2,2403.09,8,3,2025,4,0,41.0,54.0,40.0,54.666666666666664,13.05118130030126,16,8
2025-09-01,Remicade,TER-09,42,110045.04,2,2648.5249999999996,9,3,2025,0,0,56.0,67.0,51.0,46.333333333333336,8.386497083606079,16,8
2025-10-01,Remicade,TER-09,76,180200.62,3,2473.1299999999997,10,4,2025,2,0,42.0,41.0,56.0,58.0,17.08800749063506,16,8
2025-11-01,Remicade,TER-09,48,124630.36,4,2596.175,11,4,2025,5,0,76.0,56.0,54.0,55.333333333333336,18.14754345175493,16,8
2025-12-01,Remicade,TER-09,48,117039.6,2,2438.325,12,4,2025,0,0,48.0,42.0,67.0,57.333333333333336,16.16580753730952,16,8
2024-02-01,Remicade,TER-10,69,166023.58000000002,3,2407.5066666666667,2,1,2024,3,0,49.0,,,59.0,14.142135623730951,16,9
2024-03-01,Remicade,TER-10,77,184095.59,4,2434.3824999999997,3,1,2024,4,0,69.0,,,65.0,14.422205101855956,16,9
2024-04-01,Remicade,TER-10,43,105135.67,4,2434.315,4,2,2024,0,0,77.0,49.0,,63.0,17.776388834631177,16,9
2024-05-01,Remicade,TER-10,65,165770.41999999998,3,2663.1366666666668,5,2,2024,2,0,43.0,69.0,,61.666666666666664,17.243356208503418,16,9
2024-06-01,Remicade,TER-10,54,136906.91,4,2553.2375,6,2,2024,5,0,65.0,77.0,,54.0,10.999999999999998,16,9
2024-07-01,Remicade,TER-10,39,95913.38,4,2458.4975,7,3,2024,0,0,54.0,43.0,49.0,52.666666666666664,13.05118130030126,16,9
2024-08-01,Remicade,TER-10,50,124327.7,2,2517.46,8,3,2024,3,0,39.0,65.0,69.0,47.666666666666664,7.767453465154023,16,9
2024-09-01,Remicade,TER-10,43,113808.69,2,2644.94,9,3,2024,6,0,50.0,54.0,77.0,44.0,5.567764362830013,16,9
2024-10-01,Remicade,TER-10,57,138278.51,3,2445.5666666666666,10,4,2024,1,0,43.0,39.0,43.0,50.0,6.999999999999992,16,9
2024-11-01,Remicade,TER-10,71,191945.66,1,2703.46,11,4,2024,4,0,57.0,50.0,65.0,57.0,13.999999999999996,16,9
2024-12-01,Remicade,TER-10,81,225883.89,1,2788.69,12,4,2024,6,0,71.0,43.0,54.0,69.66666666666667,12.05542754668341,16,9
2025-01-01,Remicade,TER-10,48,116725.44,1,2431.78,1,1,2025,2,0,81.0,57.0,39.0,66.66666666666667,16.92138686199607,16,9
2025-02-01,Remicade,TER-10,70,177980.3,4,2475.805,2,1,2025,5,0,48.0,71.0,50.0,66.33333333333333,16.80277754817141,16,9
2025-03-01,Remicade,TER-10,99,242662.53,2,2432.395,3,1,2025,5,0,70.0,81.0,43.0,72.33333333333333,25.579940057266224,16,9
2025-04-01,Remicade,TER-10,41,94753.43,4,2410.4700000000003,4,2,2025,1,0,99.0,48.0,57.0,70.0,29.0,16,9
2025-05-01,Remicade,TER-10,69,166953.52,3,2472.9933333333333,5,2,2025,3,0,41.0,70.0,71.0,69.66666666666667,29.005746557076122,16,9
2025-06-01,Remicade,TER-10,51,133269.49,3,2540.523333333333,6,2,2025,6,0,69.0,99.0,81.0,53.666666666666664,14.189197769195184,16,9
2025-07-01,Remicade,TER-10,37,92232.49,1,2492.77,7,3,2025,1,0,51.0,41.0,48.0,52.333333333333336,16.041612554021295,16,9
2025-08-01,Remicade,TER-10,57,144849.75,3,2522.13,8,3,2025,4,0,37.0,69.0,70.0,48.333333333333336,10.26320287889378,16,9
2025-09-01,Remicade,TER-10,52,132685.28,1,2551.64,9,3,2025,0,0,57.0,51.0,99.0,48.666666666666664,10.408329997330677,16,9
2025-10-01,Remicade,TER-10,78,197530.32,1,2532.44,10,4,2025,2,0,52.0,37.0,41.0,62.333333333333336,13.796134724383261,16,9
2025-11-01,Remicade,TER-10,74,196320.34,2,2632.885,11,4,2025,5,0,78.0,57.0,69.0,68.0,14.000000000000009,16,9
2025-12-01,Remicade,TER-10,52,131135.91,4,2487.2325,12,4,2025,0,0,74.0,52.0,51.0,68.0,14.000000000000009,16,9
2024-02-01,Remicade,TER-11,55,115952.1,1,2108.22,2,1,2024,3,0,65.0,,,60.0,7.0710678118654755,16,10
2024-03-01,Remicade,TER-11,44,104497.86,3,2449.15,3,1,2024,4,0,55.0,,,54.666666666666664,10.503967504392486,16,10
2024-04-01,Remicade,TER-11,47,116340.88,3,2472.92,4,2,2024,0,0,44.0,65.0,,48.666666666666664,5.686240703077323,16,10
2024-05-01,Remicade,TER-11,59,149395.67,1,2532.13,5,2,2024,2,0,47.0,55.0,,50.0,7.937253933193769,16,10
2024-06-01,Remicade,TER-11,54,139277.06,2,2536.74,6,2,2024,5,0,59.0,44.0,,53.333333333333336,6.027713773341703,16,10
2024-07-01,Remicade,TER-11,52,127033.92,1,2442.96,7,3,2024,0,0,54.0,47.0,65.0,55.0,3.6055512754639794,16,10
2024-08-01,Remicade,TER-11,49,124600.27000000002,3,2553.2766666666666,8,3,2024,3,0,52.0,59.0,55.0,51.666666666666664,2.516611478423568,16,10
2024-09-01,Remicade,TER-11,75,184976.02,4,2401.855,9,3,2024,6,0,49.0,54.0,44.0,58.666666666666664,14.22439219556791,16,10
2024-10-01,Remicade,TER-11,56,142497.7,3,2499.8633333333332,10,4,2024,1,0,75.0,52.0,47.0,60.0,13.45362404707371,16,10
2024-11-01,Remicade,TER-11,72,175275.55,4,2466.3824999999997,11,4,2024,4,0,56.0,49.0,59.0,67.66666666666667,10.214368964029706,16,10
2024-12-01,Remicade,TER-11,62,148812.58,3,2373.0366666666664,12,4,2024,6,0,72.0,75.0,54.0,63.333333333333336,8.08290376865476,16,10
2025-01-01,Remicade,TER-11,41,109709.75,2,2653.525,1,1,2025,2,0,62.0,56.0,52.0,58.333333333333336,15.821925715074425,16,10
2025-02-01,Remicade,TER-11,80,200363.46,2,2508.005,2,1,2025,5,0,41.0,72.0,49.0,61.0,19.519221295943137,16,10
2025-03-01,Remicade,TER-11,91,212729.79,1,2337.69,3,1,2025,5,0,80.0,62.0,75.0,70.66666666666667,26.27419519858474,16,10
2025-04-01,Remicade,TER-11,78,190940.1,1,2447.95,4,2,2025,1,0,91.0,41.0,56.0,83.0,6.999999999999984,16,10
2025-05-01,Remicade,TER-11,53,135613.75,1,2558.75,5,2,2025,3,0,78.0,80.0,72.0,74.0,19.31320791582796,16,10
2025-06-01,Remicade,TER-11,69,176029.51,2,2552.145,6,2,2025,6,0,53.0,91.0,62.0,66.66666666666667,12.662279942148377,16,10
2025-07-01,Remicade,TER-11,43,100975.61,1,2348.27,7,3,2025,1,0,69.0,78.0,41.0,55.0,13.114877048603999,16,10
2025-08-01,Remicade,TER-11,60,148541.04,3,2489.193333333333,8,3,2025,4,0,43.0,53.0,80.0,57.333333333333336,13.203534880225568,16,10
2025-09-01,Remicade,TER-11,83,216986.0,2,2593.885,9,3,2025,0,0,60.0,69.0,91.0,62.0,20.074859899884725,16,10
2025-10-01,Remicade,TER-11,64,162297.47,4,2486.77,10,4,2025,2,0,83.0,43.0,78.0,69.0,12.288205727444492,16,10
2025-11-01,Remicade,TER-11,46,114133.35,3,2487.5666666666666,11,4,2025,5,0,64.0,60.0,53.0,64.33333333333333,18.502252115170556,16,10
2025-12-01,Remicade,TER-11,77,198567.47999999998,4,2547.1825,12,4,2025,0,0,46.0,83.0,69.0,62.333333333333336,15.567059238447493,16,10
2024-02-01,Remicade,TER-12,52,133474.64,1,2566.82,2,1,2024,3,0,39.0,,,45.5,9.192388155425117,16,11
2024-03-01,Remicade,TER-12,55,125792.85,3,2381.52,3,1,2024,4,0,52.0,,,48.666666666666664,8.504900548115383,16,11
2024-04-01,Remicade,TER-12,33,87816.47,4,2667.0,4,2,2024,0,0,55.0,39.0,,46.666666666666664,11.930353445448855,16,11
2024-05-01,Remicade,TER-12,43,108038.29000000001,3,2524.2433333333333,5,2,2024,2,0,33.0,52.0,,43.666666666666664,11.015141094572204,16,11
2024-06-01,Remicade,TER-12,54,126012.22,3,2329.0499999999997,6,2,2024,5,0,43.0,55.0,,43.333333333333336,10.503967504392484,16,11
2024-07-01,Remicade,TER-12,28,74095.68,3,2611.403333333333,7,3,2024,0,0,54.0,33.0,39.0,41.666666666666664,13.05118130030126,16,11
2024-08-01,Remicade,TER-12,31,73526.01,2,2371.485,8,3,2024,3,0,28.0,43.0,52.0,37.666666666666664,14.224392195567908,16,11
2024-09-01,Remicade,TER-12,68,173253.22999999998,2,2425.075,9,3,2024,6,0,31.0,54.0,55.0,42.333333333333336,22.27853974867593,16,11
2024-10-01,Remicade,TER-12,45,119644.2,1,2658.76,10,4,2024,1,0,68.0,28.0,33.0,48.0,18.681541692269406,16,11
2024-11-01,Remicade,TER-12,61,144825.29,3,2381.1266666666666,11,4,2024,4,0,45.0,31.0,43.0,58.0,11.789826122551606,16,11
2024-12-01,Remicade,TER-12,61,165554.74,2,2739.37,12,4,2024,6,0,61.0,68.0,54.0,55.666666666666664,9.237604307034022,16,11
2025-01-01,Remicade,TER-12,64,154889.81,4,2446.1625,1,1,2025,2,0,61.0,45.0,28.0,62.0,1.732050807568979,16,11
2025-02-01,Remicade,TER-12,56,141349.2,2,2545.51,2,1,2025,5,0,64.0,61.0,31.0,60.333333333333336,4.041451884327417,16,11
2025-03-01,Remicade,TER-12,84,208906.32,1,2486.98,3,1,2025,5,0,56.0,61.0,68.0,68.0,14.422205101855976,16,11
2025-04-01,Remicade,TER-12,61,156130.97,3,2553.7966666666666,4,2,2025,1,0,84.0,64.0,45.0,67.0,14.933184523068096,16,11
2025-05-01,Remicade,TER-12,66,171215.59999999998,3,2592.6766666666667,5,2,2025,3,0,61.0,56.0,61.0,70.33333333333333,12.09683154108273,16,11
2025-06-01,Remicade,TER-12,54,138678.16,4,2536.895,6,2,2025,6,0,66.0,84.0,61.0,60.333333333333336,6.027713773341717,16,11
2025-07-01,Remicade,TER-12,52,133384.06,2,2549.3050000000003,7,3,2025,1,0,54.0,61.0,64.0,57.333333333333336,7.57187779440036,16,11
2025-08-01,Remicade,TER-12,47,126427.70000000001,3,2632.1133333333332,8,3,2025,4,0,52.0,66.0,56.0,51.0,3.60555127546393,16,11
2025-09-01,Remicade,TER-12,54,141834.81,2,2557.685,9,3,2025,0,0,47.0,54.0,84.0,51.0,3.60555127546393,16,11
2025-10-01,Remicade,TER-12,58,135372.58,1,2334.01,10,4,2025,2,0,54.0,52.0,61.0,53.0,5.567764362829995,16,11
2025-11-01,Remicade,TER-12,52,129534.4,3,2443.7899999999995,11,4,2025,5,0,58.0,47.0,66.0,54.666666666666664,3.055050463303861,16,11
2025-12-01,Remicade,TER-12,62,153454.96,1,2475.08,12,4,2025,0,0,52.0,54.0,54.0,57.333333333333336,5.033222956847162,16,11
2024-02-01,Remicade,TER-13,70,172228.0,1,2460.4,2,1,2024,3,0,68.0,,,69.0,1.4142135623730951,16,12
2024-03-01,Remicade,TER-13,66,158791.99,4,2424.3025,3,1,2024,4,0,70.0,,,68.0,2.0,16,12
2024-04-01,Remicade,TER-13,40,105837.36,2,2580.96,4,2,2024,0,0,66.0,68.0,,58.666666666666664,16.289055630494154,16,12
2024-05-01,Remicade,TER-13,64,168550.06,2,2633.615,5,2,2024,2,0,40.0,70.0,,56.666666666666664,14.468356276140469,16,12
2024-06-01,Remicade,TER-13,65,163949.13,3,2519.52,6,2,2024,5,0,64.0,66.0,,56.333333333333336,14.15391583037476,16,12
2024-07-01,Remicade,TER-13,48,122790.72,1,2558.14,7,3,2024,0,0,65.0,40.0,68.0,59.0,9.53939201416945,16,12
2024-08-01,Remicade,TER-13,46,110361.34,2,2416.21,8,3,2024,3,0,48.0,64.0,70.0,53.0,10.440306508910545,16,12
2024-09-01,Remicade,TER-13,63,153275.49,3,2322.02,9,3,2024,6,0,46.0,65.0,66.0,52.333333333333336,9.291573243177561,16,12
2024-10-01,Remicade,TER-13,50,132843.0,2,2660.325,10,4,2024,1,0,63.0,48.0,40.0,53.0,8.888194417315582,16,12
2024-11-01,Remicade,TER-13,47,115371.93,4,2470.9175,11,4,2024,4,0,50.0,46.0,64.0,53.333333333333336,8.504900548115375,16,12
2024-12-01,Remicade,TER-13,62,153358.86,1,2473.53,12,4,2024,6,0,47.0,63.0,65.0,53.0,7.937253933193765,16,12
2025-01-01,Remicade,TER-13,43,119188.26,1,2771.82,1,1,2025,2,0,62.0,50.0,48.0,50.666666666666664,10.016652800877806,16,12
2025-02-01,Remicade,TER-13,65,166929.59,3,2532.8233333333333,2,1,2025,5,0,43.0,47.0,46.0,56.666666666666664,11.93035344544885,16,12
2025-03-01,Remicade,TER-13,52,130493.3,4,2582.5325,3,1,2025,5,0,65.0,62.0,63.0,53.333333333333336,11.060440015358035,16,12
2025-04-01,Remicade,TER-13,48,120653.16999999998,3,2502.2000000000003,4,2,2025,1,0,52.0,43.0,50.0,55.0,8.888194417315582,16,12
2025-05-01,Remicade,TER-13,65,155064.0,1,2385.6,5,2,2025,3,0,48.0,65.0,47.0,55.0,8.888194417315582,16,12
2025-06-01,Remicade,TER-13,74,181619.34000000003,2,2539.8,6,2,2025,6,0,65.0,52.0,62.0,62.333333333333336,13.203534880225568,16,12
2025-07-01,Remicade,TER-13,53,131222.01,3,2482.8033333333333,7,3,2025,1,0,74.0,48.0,43.0,64.0,10.535653752852731,16,12
2025-08-01,Remicade,TER-13,32,74886.48000000001,2,2323.735,8,3,2025,4,0,53.0,65.0,65.0,53.0,20.999999999999996,16,12
2025-09-01,Remicade,TER-13,73,186003.38,3,2523.7866666666664,9,3,2025,0,0,32.0,74.0,52.0,52.666666666666664,20.502032419575706,16,12
2025-10-01,Remicade,TER-13,70,177999.16999999998,2,2594.025,10,4,2025,2,0,73.0,53.0,48.0,58.333333333333336,22.854612955229264,16,12
2025-11-01,Remicade,TER-13,65,159721.69999999998,4,2404.3225,11,4,2025,5,0,70.0,32.0,65.0,69.33333333333333,4.041451884327365,16,12
2025-12-01,Remicade,TER-13,67,167840.4,4,2531.38,12,4,2025,0,0,65.0,73.0,74.0,67.33333333333333,2.5166114784235547,16,12
2024-02-01,Remicade,TER-14,34,84745.42,3,2502.7633333333333,2,1,2024,3,0,34.0,,,34.0,0.0,16,13
2024-03-01,Remicade,TER-14,60,152597.66999999998,4,2570.2174999999997,3,1,2024,4,0,34.0,,,42.666666666666664,15.011106998930272,16,13
2024-04-01,Remicade,TER-14,35,88603.2,1,2531.52,4,2,2024,0,0,60.0,34.0,,43.0,14.730919862656238,16,13
2024-05-01,Remicade,TER-14,58,141923.38,3,2449.3366666666666,5,2,2024,2,0,35.0,34.0,,51.0,13.892443989449806,16,13
2024-06-01,Remicade,TER-14,61,147784.7,1,2422.7,6,2,2024,5,0,58.0,60.0,,51.333333333333336,14.224392195567914,16,13
2024-07-01,Remicade,TER-14,29,75563.65,2,2514.9049999999997,7,3,2024,0,0,61.0,35.0,34.0,49.333333333333336,17.672954855748753,16,13
2024-08-01,Remicade,TER-14,27,69548.49,1,2575.87,8,3,2024,3,0,29.0,58.0,34.0,39.0,19.078784028338916,16,13
2024-09-01,Remicade,TER-14,39,100265.04000000001,2,2518.285,9,3,2024,6,0,27.0,61.0,60.0,31.666666666666668,6.4291005073286405,16,13
2024-10-01,Remicade,TER-14,36,87941.82,3,2436.72,10,4,2024,1,0,39.0,29.0,35.0,34.0,6.244997998398402,16,13
2024-11-01,Remicade,TER-14,30,76094.82999999999,4,2533.6525,11,4,2024,4,0,36.0,27.0,58.0,35.0,4.582575694955845,16,13
2024-12-01,Remicade,TER-14,42,103186.19,4,2505.9225,12,4,2024,6,0,30.0,39.0,61.0,36.0,6.000000000000004,16,13
2025-01-01,Remicade,TER-14,68,173727.38,3,2535.27,1,1,2025,2,0,42.0,36.0,29.0,46.666666666666664,19.42506971244462,16,13
2025-02-01,Remicade,TER-14,68,180184.36,1,2649.77,2,1,2025,5,0,68.0,30.0,27.0,59.333333333333336,15.011106998930273,16,13
2025-03-01,Remicade,TER-14,42,104125.54000000001,2,2476.39,3,1,2025,5,0,68.0,42.0,39.0,59.333333333333336,15.011106998930273,16,13
2025-04-01,Remicade,TER-14,48,113433.95999999999,2,2393.02,4,2,2025,1,0,42.0,68.0,36.0,52.666666666666664,13.613718571108095,16,13
2025-05-01,Remicade,TER-14,64,160423.68,1,2506.62,5,2,2025,3,0,48.0,68.0,30.0,51.333333333333336,11.372481406154655,16,13
2025-06-01,Remicade,TER-14,57,155348.37,1,2725.41,6,2,2025,6,0,64.0,42.0,42.0,56.333333333333336,8.020806277010644,16,13
2025-07-01,Remicade,TER-14,27,69266.22,2,2581.985,7,3,2025,1,0,57.0,48.0,68.0,49.333333333333336,19.65536398374076,16,13
2025-08-01,Remicade,TER-14,30,74406.8,2,2388.5550000000003,8,3,2025,4,0,27.0,64.0,68.0,38.0,16.522711641858308,16,13
2025-09-01,Remicade,TER-14,58,145075.49,2,2480.045,9,3,2025,0,0,30.0,57.0,42.0,38.333333333333336,17.09775813764288,16,13
2025-10-01,Remicade,TER-14,60,143921.71,3,2443.6133333333332,10,4,2025,2,0,58.0,27.0,48.0,49.333333333333336,16.772994167212165,16,13
2025-11-01,Remicade,TER-14,53,137334.23,4,2544.3175,11,4,2025,5,0,60.0,30.0,64.0,57.0,3.6055512754639816,16,13
2025-12-01,Remicade,TER-14,46,114900.02,4,2469.1875,12,4,2025,0,0,53.0,58.0,57.0,53.0,6.999999999999996,16,13
2024-02-01,Remicade,TER-15,37,96385.0,1,2605.0,2,1,2024,3,0,55.0,,,46.0,12.727922061357855,16,14
2024-03-01,Remicade,TER-15,48,111425.31,2,2381.175,3,1,2024,4,0,37.0,,,46.666666666666664,9.073771725877467,16,14
2024-04-01,Remicade,TER-15,42,103806.21,4,2493.1800000000003,4,2,2024,0,0,48.0,55.0,,42.333333333333336,5.507570547286101,16,14
2024-05-01,Remicade,TER-15,59,143407.22,3,2411.6800000000003,5,2,2024,2,0,42.0,37.0,,49.666666666666664,8.621678104251709,16,14
2024-06-01,Remicade,TER-15,56,157720.08,1,2816.43,6,2,2024,5,0,59.0,48.0,,52.333333333333336,9.073771725877465,16,14
2024-07-01,Remicade,TER-15,26,65271.41,4,2556.9825,7,3,2024,0,0,56.0,42.0,55.0,47.0,18.24828759089466,16,14
2024-08-01,Remicade,TER-15,26,62601.5,1,2407.75,8,3,2024,3,0,26.0,59.0,37.0,36.0,17.320508075688775,16,14
2024-09-01,Remicade,TER-15,50,126551.81,3,2488.766666666667,9,3,2024,6,0,26.0,56.0,48.0,34.0,13.856406460551018,16,14
2024-10-01,Remicade,TER-15,56,136703.28,1,2441.13,10,4,2024,1,0,50.0,26.0,42.0,44.0,15.874507866387544,16,14
2024-11-01,Remicade,TER-15,31,75788.67,4,2436.765,11,4,2024,4,0,56.0,26.0,59.0,45.666666666666664,13.051181300301261,16,14
2024-12-01,Remicade,TER-15,54,139961.52,1,2591.88,12,4,2024,6,0,31.0,50.0,56.0,47.0,13.892443989449804,16,14
2025-01-01,Remicade,TER-15,33,80271.25,2,2400.625,1,1,2025,2,0,54.0,56.0,26.0,39.333333333333336,12.741009902410928,16,14
2025-02-01,Remicade,TER-15,35,88951.45999999999,3,2482.24,2,1,2025,5,0,33.0,31.0,26.0,40.666666666666664,11.59022576714247,16,14
2025-03-01,Remicade,TER-15,50,122439.5,1,2448.79,3,1,2025,5,0,35.0,54.0,50.0,39.333333333333336,9.291573243177563,16,14
2025-04-01,Remicade,TER-15,59,150681.37,3,2546.7233333333334,4,2,2025,1,0,50.0,33.0,56.0,48.0,12.124355652982137,16,14
2025-05-01,Remicade,TER-15,61,148307.57,4,2422.9075000000003,5,2,2025,3,0,59.0,35.0,31.0,56.666666666666664,5.859465277082307,16,14
2025-06-01,Remicade,TER-15,56,137932.48,1,2463.08,6,2,2025,6,0,61.0,50.0,54.0,58.666666666666664,2.516611478423564,16,14
2025-07-01,Remicade,TER-15,43,111471.14,2,2591.1549999999997,7,3,2025,1,0,56.0,59.0,33.0,53.333333333333336,9.291573243177565,16,14
2025-08-01,Remicade,TER-15,46,117932.84,4,2566.1825,8,3,2025,4,0,43.0,61.0,35.0,48.333333333333336,6.806859285554041,16,14
2025-09-01,Remicade,TER-15,45,112472.17,4,2501.6675,9,3,2025,0,0,46.0,56.0,50.0,44.666666666666664,1.5275252316519305,16,14
2025-10-01,Remicade,TER-15,56,136108.5,4,2408.2375,10,4,2025,2,0,45.0,43.0,59.0,49.0,6.082762530298216,16,14
2025-11-01,Remicade,TER-15,56,140664.16,1,2511.86,11,4,2025,5,0,56.0,46.0,61.0,52.333333333333336,6.35085296108588,16,14
2025-12-01,Remicade,TER-15,58,148749.06,3,2570.11,12,4,2025,0,0,56.0,45.0,56.0,56.666666666666664,1.154700538379228,16,14
2024-02-01,Remicade,TER-16,39,103394.04000000001,2,2622.9849999999997,2,1,2024,3,0,58.0,,,48.5,13.435028842544403,16,15
2024-03-01,Remicade,TER-16,58,134544.34,1,2319.73,3,1,2024,4,0,39.0,,,51.666666666666664,10.96965511460289,16,15
2024-04-01,Remicade,TER-16,52,135388.76,1,2603.63,4,2,2024,0,0,58.0,58.0,,49.666666666666664,9.71253485622231,16,15
2024-05-01,Remicade,TER-16,34,83905.66,3,2442.2566666666667,5,2,2024,2,0,52.0,39.0,,48.0,12.489995996796798,16,15
2024-06-01,Remicade,TER-16,72,182499.12,1,2534.71,6,2,2024,5,0,34.0,58.0,,52.666666666666664,19.00876990584434,16,15
2024-07-01,Remicade,TER-16,53,130569.44,2,2417.225,7,3,2024,0,0,72.0,52.0,58.0,53.0,19.0,16,15
2024-08-01,Remicade,TER-16,50,124284.5,1,2485.69,8,3,2024,3,0,53.0,34.0,39.0,58.333333333333336,11.930353445448857,16,15
2024-09-01,Remicade,TER-16,51,117884.97,1,2311.47,9,3,2024,6,0,50.0,72.0,58.0,51.333333333333336,1.5275252316519747,16,15
