year_month,drug_name,territory_id,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-05-01,Revlimid,TER-12,23,23.179907,0.0,73.95129470825195,-0.17990684509277344,0.17990684509277344,XGBoost,4
2025-06-01,Revlimid,TER-12,25,25.450241,0.0,83.10944023132322,-0.4502410888671875,0.4502410888671875,XGBoost,4
2025-07-01,Revlimid,TER-12,21,19.848639,0.0,69.26747131347655,1.1513614654541016,1.1513614654541016,XGBoost,4
2025-08-01,Revlimid,TER-12,25,22.400068,0.0,72.95962104797361,2.5999317169189453,2.5999317169189453,XGBoost,4
2025-09-01,Revlimid,TER-12,29,23.834175,0.0,71.57390632629391,5.165824890136719,5.165824890136719,XGBoost,4
2025-10-01,Revlimid,TER-12,33,25.176224,0.0,76.4072380065918,7.8237762451171875,7.8237762451171875,XGBoost,4
2025-11-01,Revlimid,TER-12,16,27.944967,0.0,77.36380004882811,-11.944967269897461,11.944967269897461,XGBoost,4
2025-12-01,Revlimid,TER-12,40,25.267956,0.0,78.30377655029295,14.732044219970703,14.732044219970703,XGBoost,4
2025-05-01,Revlimid,TER-13,27,22.402218,0.0,76.39217643737793,4.597782135009766,4.597782135009766,XGBoost,4
2025-06-01,Revlimid,TER-13,19,27.60346,0.0,79.97830505371094,-8.603460311889648,8.603460311889648,XGBoost,4
2025-07-01,Revlimid,TER-13,19,19.276756,0.0,69.80212707519532,-0.27675628662109375,0.27675628662109375,XGBoost,4
2025-08-01,Revlimid,TER-13,28,21.432556,0.0,80.58090133666991,6.56744384765625,6.56744384765625,XGBoost,4
2025-09-01,Revlimid,TER-13,18,22.714386,0.0,72.7393642425537,-4.714385986328125,4.714385986328125,XGBoost,4
2025-10-01,Revlimid,TER-13,19,24.358059,0.0,74.21843681335449,-5.358058929443359,5.358058929443359,XGBoost,4
2025-11-01,Revlimid,TER-13,20,25.261023,0.0,78.08918533325192,-5.261022567749023,5.261022567749023,XGBoost,4
2025-12-01,Revlimid,TER-13,30,25.447191,0.0,79.42551784515379,4.55280876159668,4.55280876159668,XGBoost,4
2025-05-01,Revlimid,TER-14,30,23.659071,0.0,77.03219451904296,6.34092903137207,6.34092903137207,XGBoost,4
2025-06-01,Revlimid,TER-14,19,25.75519,0.0,81.33826160430907,-6.755189895629883,6.755189895629883,XGBoost,4
2025-07-01,Revlimid,TER-14,18,18.61717,0.0,69.17672309875486,-0.6171703338623047,0.6171703338623047,XGBoost,4
2025-08-01,Revlimid,TER-14,11,20.0828,0.0,77.86803321838379,-9.082799911499023,9.082799911499023,XGBoost,4
2025-09-01,Revlimid,TER-14,25,22.805494,0.0,77.21493835449216,2.1945056915283203,2.1945056915283203,XGBoost,4
2025-10-01,Revlimid,TER-14,23,25.257988,0.0,79.26552371978758,-2.2579879760742188,2.2579879760742188,XGBoost,4
2025-11-01,Revlimid,TER-14,23,23.580946,0.0,78.99710273742676,-0.5809459686279297,0.5809459686279297,XGBoost,4
2025-12-01,Revlimid,TER-14,22,22.298122,0.0,74.20113258361815,-0.2981224060058594,0.2981224060058594,XGBoost,4
2025-05-01,Revlimid,TER-15,21,21.474922,0.0,65.90916366577146,-0.47492218017578125,0.47492218017578125,XGBoost,4
2025-06-01,Revlimid,TER-15,25,25.146805,0.0,84.69943046569824,-0.1468048095703125,0.1468048095703125,XGBoost,4
2025-07-01,Revlimid,TER-15,12,18.741295,0.0,74.14552154541005,-6.741294860839844,6.741294860839844,XGBoost,4
2025-08-01,Revlimid,TER-15,13,19.974932,0.0,72.83018569946289,-6.974931716918945,6.974931716918945,XGBoost,4
2025-09-01,Revlimid,TER-15,20,23.057545,0.0,76.12454147338859,-3.057544708251953,3.057544708251953,XGBoost,4
2025-10-01,Revlimid,TER-15,21,25.912432,0.0,77.1319149017334,-4.912431716918945,4.912431716918945,XGBoost,4
2025-11-01,Revlimid,TER-15,25,24.619833,0.0,80.63324947357172,0.38016700744628906,0.38016700744628906,XGBoost,4
2025-12-01,Revlimid,TER-15,26,23.21725,0.0,77.22478656768797,2.7827491760253906,2.7827491760253906,XGBoost,4
2025-05-01,Revlimid,TER-16,25,24.6477,0.0,77.73491535186761,0.35230064392089844,0.35230064392089844,XGBoost,4
2025-06-01,Revlimid,TER-16,24,25.071793,0.0,81.07574100494381,-1.0717926025390625,1.0717926025390625,XGBoost,4
2025-07-01,Revlimid,TER-16,12,18.690655,0.0,65.89670715332021,-6.690654754638672,6.690654754638672,XGBoost,4
2025-08-01,Revlimid,TER-16,14,20.0643,0.0,75.62875289916992,-6.064300537109375,6.064300537109375,XGBoost,4
2025-09-01,Revlimid,TER-16,27,23.06112,0.0,75.60865364074706,3.9388809204101562,3.9388809204101562,XGBoost,4
2025-10-01,Revlimid,TER-16,36,23.86017,0.0,69.05644798278801,12.139829635620117,12.139829635620117,XGBoost,4
2025-11-01,Revlimid,TER-16,16,27.021479,0.0,74.14344673156735,-11.021478652954102,11.021478652954102,XGBoost,4
2025-12-01,Revlimid,TER-16,28,25.15908,0.0,78.63996200561522,2.8409194946289062,2.8409194946289062,XGBoost,4
2025-05-01,Revlimid,TER-17,22,22.0194,0.0,74.2062385559082,-0.019399642944335938,0.019399642944335938,XGBoost,4
2025-06-01,Revlimid,TER-17,33,23.24287,0.0,80.84060554504394,9.757129669189453,9.757129669189453,XGBoost,4
2025-07-01,Revlimid,TER-17,11,17.73167,0.0,74.67539978027341,-6.731670379638672,6.731670379638672,XGBoost,4
2025-08-01,Revlimid,TER-17,21,21.010681,0.0,78.05133972167967,-0.01068115234375,0.01068115234375,XGBoost,4
2025-09-01,Revlimid,TER-17,21,23.66149,0.0,80.56987571716309,-2.661489486694336,2.661489486694336,XGBoost,4
2025-10-01,Revlimid,TER-17,26,22.621597,0.0,70.37475776672359,3.3784027099609375,3.3784027099609375,XGBoost,4
2025-11-01,Revlimid,TER-17,19,23.174839,0.0,67.8300468444824,-4.174839019775391,4.174839019775391,XGBoost,4
2025-12-01,Revlimid,TER-17,16,20.599388,0.0,75.36268920898436,-4.599388122558594,4.599388122558594,XGBoost,4
2025-05-01,Revlimid,TER-18,27,21.382986,0.0,71.52898559570308,5.617013931274414,5.617013931274414,XGBoost,4
2025-06-01,Revlimid,TER-18,23,25.497293,0.0,77.35131683349607,-2.497293472290039,2.497293472290039,XGBoost,4
2025-07-01,Revlimid,TER-18,21,18.436316,0.0,73.20860900878905,2.5636844635009766,2.5636844635009766,XGBoost,4
2025-08-01,Revlimid,TER-18,20,20.945923,0.0,71.1379146575927,-0.9459228515625,0.9459228515625,XGBoost,4
2025-09-01,Revlimid,TER-18,31,22.131142,0.0,67.5578544616699,8.868858337402344,8.868858337402344,XGBoost,4
2025-10-01,Revlimid,TER-18,14,23.120338,0.0,74.41952247619628,-9.120338439941406,9.120338439941406,XGBoost,4
2025-11-01,Revlimid,TER-18,18,24.437878,0.0,74.57394104003905,-6.437877655029297,6.437877655029297,XGBoost,4
2025-12-01,Revlimid,TER-18,27,23.235191,0.0,79.26406116485589,3.7648086547851562,3.7648086547851562,XGBoost,4
2025-05-01,Revlimid,TER-19,17,21.552328,0.0,69.76994285583494,-4.552328109741211,4.552328109741211,XGBoost,4
2025-06-01,Revlimid,TER-19,17,25.75599,0.0,75.47005348205565,-8.755989074707031,8.755989074707031,XGBoost,4
2025-07-01,Revlimid,TER-19,13,17.266726,0.0,74.31884040832517,-4.266725540161133,4.266725540161133,XGBoost,4
2025-08-01,Revlimid,TER-19,18,20.298489,0.0,74.69138736724854,-2.2984886169433594,2.2984886169433594,XGBoost,4
2025-09-01,Revlimid,TER-19,25,21.015385,0.0,73.86864242553706,3.9846153259277344,3.9846153259277344,XGBoost,4
2025-10-01,Revlimid,TER-19,24,23.631851,0.0,75.36635932922363,0.3681488037109375,0.3681488037109375,XGBoost,4
2025-11-01,Revlimid,TER-19,18,24.35914,0.0,75.59454536437987,-6.359140396118164,6.359140396118164,XGBoost,4
2025-12-01,Revlimid,TER-19,18,22.555206,0.0,75.40064964294429,-4.555206298828125,4.555206298828125,XGBoost,4
2025-05-01,Revlimid,TER-20,20,20.551489,0.0,72.20504570007323,-0.5514888763427734,0.5514888763427734,XGBoost,4
2025-06-01,Revlimid,TER-20,21,23.70842,0.0,76.61439971923824,-2.7084197998046875,2.7084197998046875,XGBoost,4
2025-07-01,Revlimid,TER-20,20,17.38595,0.0,77.0959445953369,2.6140499114990234,2.6140499114990234,XGBoost,4
2025-08-01,Revlimid,TER-20,12,20.179745,0.0,72.00042343139648,-8.179744720458984,8.179744720458984,XGBoost,4
2025-09-01,Revlimid,TER-20,29,22.584103,0.0,78.25920486450187,6.415897369384766,6.415897369384766,XGBoost,4
2025-10-01,Revlimid,TER-20,22,21.458073,0.0,73.2837905883789,0.5419273376464844,0.5419273376464844,XGBoost,4
2025-11-01,Revlimid,TER-20,19,22.673864,0.0,77.7737350463866,-3.6738643646240234,3.6738643646240234,XGBoost,4
2025-12-01,Revlimid,TER-20,23,21.082165,0.0,72.5649909973144,1.9178352355957031,1.9178352355957031,XGBoost,4
2025-05-01,Rituxan,TER-01,51,45.044895,8.904136657714846,97.43787612915037,5.955104827880859,5.955104827880859,XGBoost,4
2025-06-01,Rituxan,TER-01,67,56.180386,14.392305755615235,104.14190902709953,10.81961441040039,10.81961441040039,XGBoost,4
2025-07-01,Rituxan,TER-01,40,45.486465,2.1923320770263675,97.94726562499997,-5.4864654541015625,5.4864654541015625,XGBoost,4
2025-08-01,Rituxan,TER-01,43,42.71607,8.322385406494144,93.6237678527832,0.2839317321777344,0.2839317321777344,XGBoost,4
2025-09-01,Rituxan,TER-01,62,50.154045,10.205953979492188,102.58789825439453,11.845954895019531,11.845954895019531,XGBoost,4
2025-10-01,Rituxan,TER-01,33,49.28821,10.44807052612305,100.9654975891113,-16.288211822509766,16.288211822509766,XGBoost,4
2025-11-01,Rituxan,TER-01,37,50.56345,15.79850196838379,105.0945159912109,-13.56344985961914,13.56344985961914,XGBoost,4
2025-12-01,Rituxan,TER-01,49,53.260906,14.682258224487306,103.81886138916012,-4.260906219482422,4.260906219482422,XGBoost,4
2025-05-01,Rituxan,TER-02,32,40.74639,0.0,97.65477752685547,-8.746391296386719,8.746391296386719,XGBoost,4
2025-06-01,Rituxan,TER-02,35,36.920773,0.0,88.17129478454588,-1.9207725524902344,1.9207725524902344,XGBoost,4
2025-07-01,Rituxan,TER-02,39,32.892853,0.0,93.75010223388664,6.107147216796875,6.107147216796875,XGBoost,4
2025-08-01,Rituxan,TER-02,39,36.434875,0.355441284179688,93.30709686279293,2.56512451171875,2.56512451171875,XGBoost,4
2025-09-01,Rituxan,TER-02,33,39.625034,1.3287666320800786,88.41845130920409,-6.625034332275391,6.625034332275391,XGBoost,4
2025-10-01,Rituxan,TER-02,30,40.15647,0.0,91.36075363159179,-10.156471252441406,10.156471252441406,XGBoost,4
2025-11-01,Rituxan,TER-02,59,42.31094,4.5501934051513695,97.36020240783691,16.68906021118164,16.68906021118164,XGBoost,4
2025-12-01,Rituxan,TER-02,68,42.07983,0.0,91.82896881103512,25.920169830322266,25.920169830322266,XGBoost,4
2025-05-01,Rituxan,TER-03,30,40.913593,2.335586166381836,90.7966083526611,-10.913593292236328,10.913593292236328,XGBoost,4
2025-06-01,Rituxan,TER-03,39,39.684593,3.4252437591552742,88.97137069702147,-0.6845932006835938,0.6845932006835938,XGBoost,4
2025-07-01,Rituxan,TER-03,28,30.391722,0.0,83.21534500122068,-2.391721725463867,2.391721725463867,XGBoost,4
2025-08-01,Rituxan,TER-03,36,30.718964,0.0,83.27537841796872,5.281036376953125,5.281036376953125,XGBoost,4
2025-09-01,Rituxan,TER-03,32,36.320503,2.398954010009767,77.54227180480956,-4.320503234863281,4.320503234863281,XGBoost,4
2025-10-01,Rituxan,TER-03,42,37.12516,0.0,86.77847251892088,4.874839782714844,4.874839782714844,XGBoost,4
2025-11-01,Rituxan,TER-03,56,42.193916,6.015663146972656,95.29946212768547,13.806083679199219,13.806083679199219,XGBoost,4
2025-12-01,Rituxan,TER-03,36,38.0727,0.8632423400878932,92.13880805969231,-2.0727005004882812,2.0727005004882812,XGBoost,4
2025-05-01,Rituxan,TER-04,32,38.970722,0.0,88.24041271209717,-6.970722198486328,6.970722198486328,XGBoost,4
2025-06-01,Rituxan,TER-04,44,41.7022,2.767018508911141,93.5531913757324,2.2977981567382812,2.2977981567382812,XGBoost,4
2025-07-01,Rituxan,TER-04,37,34.41617,0.0,88.80794906616211,2.583831787109375,2.583831787109375,XGBoost,4
2025-08-01,Rituxan,TER-04,22,38.022934,0.0,89.74858474731445,-16.022933959960938,16.022933959960938,XGBoost,4
2025-09-01,Rituxan,TER-04,43,38.908123,0.0,83.71779251098631,4.091876983642578,4.091876983642578,XGBoost,4
2025-10-01,Rituxan,TER-04,32,38.835026,6.948604965209963,90.59694557189938,-6.835025787353516,6.835025787353516,XGBoost,4
2025-11-01,Rituxan,TER-04,58,36.751793,1.5879745483398438,91.17361831665035,21.248207092285156,21.248207092285156,XGBoost,4
2025-12-01,Rituxan,TER-04,45,39.807465,0.0,94.59834365844723,5.192535400390625,5.192535400390625,XGBoost,4
2025-05-01,Rituxan,TER-05,29,32.134876,0.0,84.14482650756831,-3.134876251220703,3.134876251220703,XGBoost,4
2025-06-01,Rituxan,TER-05,36,34.66729,0.0,84.75477294921875,1.3327102661132812,1.3327102661132812,XGBoost,4
2025-07-01,Rituxan,TER-05,36,26.481575,0.0,74.24933929443354,9.518424987792969,9.518424987792969,XGBoost,4
2025-08-01,Rituxan,TER-05,29,28.239017,0.0,80.13066787719724,0.7609825134277344,0.7609825134277344,XGBoost,4
2025-09-01,Rituxan,TER-05,41,35.077248,0.0,89.05669212341307,5.922752380371094,5.922752380371094,XGBoost,4
2025-10-01,Rituxan,TER-05,26,37.21283,0.0,86.91065979003906,-11.21282958984375,11.21282958984375,XGBoost,4
2025-11-01,Rituxan,TER-05,33,34.57336,0.0,89.00410461425777,-1.5733604431152344,1.5733604431152344,XGBoost,4
2025-12-01,Rituxan,TER-05,31,34.037308,0.0,87.43193893432614,-3.0373077392578125,3.0373077392578125,XGBoost,4
2025-05-01,Rituxan,TER-06,30,32.22114,0.0,77.34887924194334,-2.221141815185547,2.221141815185547,XGBoost,4
2025-06-01,Rituxan,TER-06,23,35.82563,0.0,90.688765335083,-12.825630187988281,12.825630187988281,XGBoost,4
2025-07-01,Rituxan,TER-06,21,25.635464,0.0,77.61839866638181,-4.635463714599609,4.635463714599609,XGBoost,4
2025-08-01,Rituxan,TER-06,36,26.51445,0.0,77.14052429199218,9.485549926757812,9.485549926757812,XGBoost,4
2025-09-01,Rituxan,TER-06,28,32.61692,0.0,84.34950866699218,-4.616920471191406,4.616920471191406,XGBoost,4
2025-10-01,Rituxan,TER-06,35,29.667921,0.0,82.47427825927733,5.33207893371582,5.33207893371582,XGBoost,4
2025-11-01,Rituxan,TER-06,29,34.55235,0.0,85.09604339599608,-5.552349090576172,5.552349090576172,XGBoost,4
2025-12-01,Rituxan,TER-06,39,32.96312,0.0,83.58919372558593,6.0368804931640625,6.0368804931640625,XGBoost,4
2025-05-01,Rituxan,TER-07,25,27.172077,0.0,73.43543777465818,-2.172077178955078,2.172077178955078,XGBoost,4
2025-06-01,Rituxan,TER-07,35,32.813026,0.0,89.74257049560545,2.1869735717773438,2.1869735717773438,XGBoost,4
2025-07-01,Rituxan,TER-07,34,25.489561,0.0,71.75069541931153,8.510438919067383,8.510438919067383,XGBoost,4
2025-08-01,Rituxan,TER-07,22,28.428099,0.0,75.14940223693843,-6.428098678588867,6.428098678588867,XGBoost,4
2025-09-01,Rituxan,TER-07,32,33.429726,0.0,90.37246322631833,-1.4297256469726562,1.4297256469726562,XGBoost,4
2025-10-01,Rituxan,TER-07,34,32.926853,0.0,79.47304687499995,1.0731468200683594,1.0731468200683594,XGBoost,4
2025-11-01,Rituxan,TER-07,36,33.44268,0.0,84.66162185668944,2.5573196411132812,2.5573196411132812,XGBoost,4
2025-12-01,Rituxan,TER-07,43,33.17878,0.0,91.16754913330078,9.821220397949219,9.821220397949219,XGBoost,4
2025-05-01,Rituxan,TER-08,43,29.745407,0.0,81.72530822753905,13.254592895507812,13.254592895507812,XGBoost,4
2025-06-01,Rituxan,TER-08,37,38.038227,0.27902374267578167,91.60743484497068,-1.0382270812988281,1.0382270812988281,XGBoost,4
2025-07-01,Rituxan,TER-08,26,28.481436,0.0,83.9174470901489,-2.481435775756836,2.481435775756836,XGBoost,4
2025-08-01,Rituxan,TER-08,33,29.1901,0.0,83.599543762207,3.8099002838134766,3.8099002838134766,XGBoost,4
2025-09-01,Rituxan,TER-08,35,32.981094,0.0,88.54554672241211,2.0189056396484375,2.0189056396484375,XGBoost,4
2025-10-01,Rituxan,TER-08,43,34.076138,0.0,88.83943862915038,8.92386245727539,8.92386245727539,XGBoost,4
2025-11-01,Rituxan,TER-08,46,40.222836,1.9673336029052735,89.97398490905756,5.777164459228516,5.777164459228516,XGBoost,4
2025-12-01,Rituxan,TER-08,52,32.909767,0.0,87.40121440887444,19.090232849121094,19.090232849121094,XGBoost,4
2025-05-01,Rituxan,TER-09,24,32.44748,0.0,86.40558242797852,-8.447479248046875,8.447479248046875,XGBoost,4
2025-06-01,Rituxan,TER-09,41,35.578457,0.0,87.76756935119627,5.421543121337891,5.421543121337891,XGBoost,4
2025-07-01,Rituxan,TER-09,18,25.81403,0.0,78.83258438110352,-7.814029693603516,7.814029693603516,XGBoost,4
2025-08-01,Rituxan,TER-09,25,27.81759,0.0,77.84256896972656,-2.8175907135009766,2.8175907135009766,XGBoost,4
2025-09-01,Rituxan,TER-09,23,30.150434,0.0,84.14039306640625,-7.150434494018555,7.150434494018555,XGBoost,4
2025-10-01,Rituxan,TER-09,44,27.774824,0.0,78.34861869812009,16.225175857543945,16.225175857543945,XGBoost,4
2025-11-01,Rituxan,TER-09,33,35.3677,0.0,82.32759475708002,-2.3676986694335938,2.3676986694335938,XGBoost,4
2025-12-01,Rituxan,TER-09,33,31.46759,0.0,78.43090667724603,1.53240966796875,1.53240966796875,XGBoost,4
2025-05-01,Rituxan,TER-10,43,31.995567,0.0,86.05338191986083,11.004432678222656,11.004432678222656,XGBoost,4
2025-06-01,Rituxan,TER-10,40,36.43389,0.6447536468505879,91.73551635742186,3.5661087036132812,3.5661087036132812,XGBoost,4
2025-07-01,Rituxan,TER-10,33,26.919949,0.0,82.50302028656004,6.080051422119141,6.080051422119141,XGBoost,4
2025-08-01,Rituxan,TER-10,19,32.141273,0.0,82.33326530456536,-13.141273498535156,13.141273498535156,XGBoost,4
2025-09-01,Rituxan,TER-10,44,33.017883,0.0,87.07507324218749,10.98211669921875,10.98211669921875,XGBoost,4
2025-10-01,Rituxan,TER-10,48,35.3481,0.0,85.04592895507812,12.651901245117188,12.651901245117188,XGBoost,4
2025-11-01,Rituxan,TER-10,41,39.850536,0.0,95.25895309448242,1.1494636535644531,1.1494636535644531,XGBoost,4
2025-12-01,Rituxan,TER-10,49,32.28253,0.0,82.418595123291,16.71746826171875,16.71746826171875,XGBoost,4
2025-05-01,Rituxan,TER-11,29,29.88053,0.0,87.47826461791992,-0.8805294036865234,0.8805294036865234,XGBoost,4
2025-06-01,Rituxan,TER-11,34,35.41869,0.0,80.54610366821288,-1.4186897277832031,1.4186897277832031,XGBoost,4
2025-07-01,Rituxan,TER-11,23,24.742666,0.0,77.58813133239741,-1.742666244506836,1.742666244506836,XGBoost,4
2025-08-01,Rituxan,TER-11,25,28.170576,0.0,81.62994995117187,-3.1705760955810547,3.1705760955810547,XGBoost,4
2025-09-01,Rituxan,TER-11,28,28.428547,0.0,85.8251350402832,-0.4285469055175781,0.4285469055175781,XGBoost,4
2025-10-01,Rituxan,TER-11,50,30.816135,0.0,86.29263610839837,19.18386459350586,19.18386459350586,XGBoost,4
2025-11-01,Rituxan,TER-11,48,37.55775,0.0,87.68947830200193,10.442249298095703,10.442249298095703,XGBoost,4
2025-12-01,Rituxan,TER-11,35,31.280207,0.0,81.87624778747553,3.7197933197021484,3.7197933197021484,XGBoost,4
2025-05-01,Rituxan,TER-12,30,29.901178,0.0,79.55695457458494,0.09882164001464844,0.09882164001464844,XGBoost,4
2025-06-01,Rituxan,TER-12,37,33.433475,0.0,90.21048583984374,3.5665245056152344,3.5665245056152344,XGBoost,4
2025-07-01,Rituxan,TER-12,27,25.105322,0.0,74.39659690856932,1.8946781158447266,1.8946781158447266,XGBoost,4
2025-08-01,Rituxan,TER-12,33,27.918848,0.0,74.75130577087398,5.081151962280273,5.081151962280273,XGBoost,4
2025-09-01,Rituxan,TER-12,29,29.57548,0.0,81.44185829162598,-0.5754795074462891,0.5754795074462891,XGBoost,4
2025-10-01,Rituxan,TER-12,44,30.257484,0.0,83.82669219970701,13.742515563964844,13.742515563964844,XGBoost,4
2025-11-01,Rituxan,TER-12,30,35.850586,0.0,87.82070808410644,-5.8505859375,5.8505859375,XGBoost,4
2025-12-01,Rituxan,TER-12,30,30.444736,0.0,82.17323417663573,-0.4447364807128906,0.4447364807128906,XGBoost,4
2025-05-01,Rituxan,TER-13,24,26.44576,0.0,74.69023952484126,-2.445760726928711,2.445760726928711,XGBoost,4
2025-06-01,Rituxan,TER-13,25,29.46541,0.0,84.88156700134277,-4.465410232543945,4.465410232543945,XGBoost,4
2025-07-01,Rituxan,TER-13,29,24.847378,0.0,80.47093887329096,4.152622222900391,4.152622222900391,XGBoost,4
2025-08-01,Rituxan,TER-13,17,24.801838,0.0,70.92029724121093,-7.801837921142578,7.801837921142578,XGBoost,4
2025-09-01,Rituxan,TER-13,32,27.699333,0.0,79.39468688964838,4.300666809082031,4.300666809082031,XGBoost,4
2025-10-01,Rituxan,TER-13,38,27.852245,0.0,76.64566230773924,10.147754669189453,10.147754669189453,XGBoost,4
2025-11-01,Rituxan,TER-13,29,31.925938,0.17731246948242216,86.34097232818601,-2.9259376525878906,2.9259376525878906,XGBoost,4
2025-12-01,Rituxan,TER-13,36,29.758644,0.0,76.85467948913573,6.241355895996094,6.241355895996094,XGBoost,4
2025-05-01,Rituxan,TER-14,21,27.866009,0.0,79.15030250549316,-6.866008758544922,6.866008758544922,XGBoost,4
2025-06-01,Rituxan,TER-14,37,29.401535,0.0,79.95949020385738,7.5984649658203125,7.5984649658203125,XGBoost,4
2025-07-01,Rituxan,TER-14,19,22.88577,0.0,72.1542797088623,-3.885770797729492,3.885770797729492,XGBoost,4
2025-08-01,Rituxan,TER-14,28,24.278984,0.0,81.18737030029297,3.7210159301757812,3.7210159301757812,XGBoost,4
2025-09-01,Rituxan,TER-14,24,27.678919,0.0,79.66187553405751,-3.6789188385009766,3.6789188385009766,XGBoost,4
2025-10-01,Rituxan,TER-14,21,27.077108,0.0,78.7187343597412,-6.077108383178711,6.077108383178711,XGBoost,4
2025-11-01,Rituxan,TER-14,31,28.513277,0.0,79.74429130554199,2.486722946166992,2.486722946166992,XGBoost,4
2025-12-01,Rituxan,TER-14,39,26.729605,0.0,89.24397315979002,12.270395278930664,12.270395278930664,XGBoost,4
2025-05-01,Rituxan,TER-15,21,26.680363,0.0,84.46559600830078,-5.680362701416016,5.680362701416016,XGBoost,4
2025-06-01,Rituxan,TER-15,27,27.925163,0.0,81.7254409790039,-0.9251632690429688,0.9251632690429688,XGBoost,4
2025-07-01,Rituxan,TER-15,20,21.657259,0.0,76.61430206298827,-1.6572589874267578,1.6572589874267578,XGBoost,4
2025-08-01,Rituxan,TER-15,18,22.500336,0.0,68.73710098266602,-4.500335693359375,4.500335693359375,XGBoost,4
2025-09-01,Rituxan,TER-15,30,25.077011,0.0,76.93110275268552,4.9229888916015625,4.9229888916015625,XGBoost,4
2025-10-01,Rituxan,TER-15,26,25.586052,0.0,78.51964225769031,0.41394805908203125,0.41394805908203125,XGBoost,4
2025-11-01,Rituxan,TER-15,33,27.464937,0.0,76.73462772369385,5.535062789916992,5.535062789916992,XGBoost,4
2025-12-01,Rituxan,TER-15,20,28.434124,0.0,85.57542037963867,-8.434123992919922,8.434123992919922,XGBoost,4
2025-05-01,Rituxan,TER-16,25,27.847939,0.0,78.39266891479492,-2.8479385375976562,2.8479385375976562,XGBoost,4
2025-06-01,Rituxan,TER-16,31,34.277966,0.0,91.41926193237305,-3.277965545654297,3.277965545654297,XGBoost,4
2025-07-01,Rituxan,TER-16,28,23.73553,0.0,77.32649936676022,4.264469146728516,4.264469146728516,XGBoost,4
2025-08-01,Rituxan,TER-16,27,23.891308,0.0,79.13026809692381,3.108692169189453,3.108692169189453,XGBoost,4
2025-09-01,Rituxan,TER-16,22,28.135914,0.0,79.58588829040525,-6.135913848876953,6.135913848876953,XGBoost,4
2025-10-01,Rituxan,TER-16,25,28.871353,0.0,78.95759582519531,-3.8713531494140625,3.8713531494140625,XGBoost,4
2025-11-01,Rituxan,TER-16,21,29.075586,0.0,81.93312835693358,-8.075586318969727,8.075586318969727,XGBoost,4
2025-12-01,Rituxan,TER-16,44,25.457834,0.0,73.17879142761228,18.542165756225586,18.542165756225586,XGBoost,4
2025-05-01,Rituxan,TER-17,32,24.753563,0.0,77.78938369750975,7.246437072753906,7.246437072753906,XGBoost,4
2025-06-01,Rituxan,TER-17,22,27.96541,0.0,76.67376708984371,-5.965410232543945,5.965410232543945,XGBoost,4
2025-07-01,Rituxan,TER-17,27,21.675365,0.0,72.87234306335449,5.324634552001953,5.324634552001953,XGBoost,4
2025-08-01,Rituxan,TER-17,17,24.481615,0.0,79.4793014526367,-7.48161506652832,7.48161506652832,XGBoost,4
2025-09-01,Rituxan,TER-17,37,23.435951,0.0,80.83486137390136,13.564048767089844,13.564048767089844,XGBoost,4
2025-10-01,Rituxan,TER-17,28,27.802807,0.0,77.91529998779295,0.19719314575195312,0.19719314575195312,XGBoost,4
2025-11-01,Rituxan,TER-17,38,27.876383,0.0,70.16311569213866,10.123617172241211,10.123617172241211,XGBoost,4
2025-12-01,Rituxan,TER-17,30,28.57952,0.0,72.99085617065428,1.420480728149414,1.420480728149414,XGBoost,4
2025-05-01,Rituxan,TER-18,37,25.72884,0.0,65.50862712860106,11.271160125732422,11.271160125732422,XGBoost,4
2025-06-01,Rituxan,TER-18,27,32.075943,0.0,86.54753570556636,-5.0759429931640625,5.0759429931640625,XGBoost,4
2025-07-01,Rituxan,TER-18,14,23.391268,0.0,76.2465217590332,-9.391267776489258,9.391267776489258,XGBoost,4
2025-08-01,Rituxan,TER-18,30,25.854029,0.0,81.46056919097899,4.145971298217773,4.145971298217773,XGBoost,4
2025-09-01,Rituxan,TER-18,35,26.113375,0.0,73.37937355041504,8.886625289916992,8.886625289916992,XGBoost,4
2025-10-01,Rituxan,TER-18,28,25.416565,0.0,85.46215705871575,2.58343505859375,2.58343505859375,XGBoost,4
2025-11-01,Rituxan,TER-18,25,31.124107,0.0,84.18956260681148,-6.124107360839844,6.124107360839844,XGBoost,4
2025-12-01,Rituxan,TER-18,23,28.709229,0.0,83.6635570526123,-5.709228515625,5.709228515625,XGBoost,4
2025-05-01,Rituxan,TER-19,24,25.558441,0.0,78.04203758239741,-1.558441162109375,1.558441162109375,XGBoost,4
2025-06-01,Rituxan,TER-19,25,29.536741,0.0,83.52669982910156,-4.536741256713867,4.536741256713867,XGBoost,4
2025-07-01,Rituxan,TER-19,25,20.214817,0.0,75.17186012268066,4.785182952880859,4.785182952880859,XGBoost,4
2025-08-01,Rituxan,TER-19,20,23.291912,0.0,78.58579711914062,-3.291912078857422,3.291912078857422,XGBoost,4
2025-09-01,Rituxan,TER-19,26,26.619753,0.0,78.26183700561523,-0.6197528839111328,0.6197528839111328,XGBoost,4
2025-10-01,Rituxan,TER-19,35,24.181793,0.0,82.17056274414062,10.818206787109375,10.818206787109375,XGBoost,4
