year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded,xgb_pred,fold,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-12-01,Opdivo,TER-11,40,280294.31,4,7058.265,12,4,2025,0,0,24.0,26.0,40.0,25.0,1.000000000000028,15,10,25.567413,4,40,25.567413,0.0,85.55545959472654,14.432586669921875,14.432586669921875,XGBoost,4
2025-05-01,Opdivo,TER-12,17,112845.43,3,7040.776666666668,5,2,2025,3,0,16.0,26.0,31.0,29.33333333333333,15.275252316519468,15,11,23.400454,4,17,23.400454,0.0,77.0362258911132,-6.400453567504883,6.400453567504883,XGBoost,4
2025-06-01,Opdivo,TER-12,37,268143.81,1,7247.13,6,2,2025,6,0,17.0,46.0,36.0,26.33333333333333,17.03917055884274,15,11,30.824606,4,37,30.824606,0.0,82.06001091003417,6.175394058227539,6.175394058227539,XGBoost,4
2025-07-01,Opdivo,TER-12,24,174510.72,1,7271.28,7,3,2025,1,0,37.0,16.0,34.0,23.33333333333333,11.846237095944572,15,11,22.526743,4,24,22.526743,0.0,73.45312652587889,1.473257064819336,1.473257064819336,XGBoost,4
2025-08-01,Opdivo,TER-12,23,168811.07,2,7296.535,8,3,2025,4,0,24.0,17.0,26.0,26.0,10.148891565092216,15,11,22.241697,4,23,22.241697,0.0,76.22108764648438,0.7583026885986328,0.7583026885986328,XGBoost,4
2025-09-01,Opdivo,TER-12,25,187968.6,4,7449.09,9,3,2025,0,0,23.0,37.0,46.0,28.0,7.810249675906651,15,11,27.282185,4,25,27.282185,0.0,80.78308181762691,-2.282184600830078,2.282184600830078,XGBoost,4
2025-10-01,Opdivo,TER-12,20,155804.38,2,7438.4,10,4,2025,2,0,25.0,24.0,16.0,24.0,0.9999999999999788,15,11,24.915993,4,20,24.915993,0.0,80.16269302368163,-4.915992736816406,4.915992736816406,XGBoost,4
2025-11-01,Opdivo,TER-12,23,161590.05000000002,3,7117.783333333333,11,4,2025,5,0,20.0,23.0,17.0,22.666666666666668,2.516611478423575,15,11,26.02222,4,23,26.02222,0.0,77.76351356506346,-3.0222206115722656,3.0222206115722656,XGBoost,4
2025-12-01,Opdivo,TER-12,39,279623.8,3,7322.463333333333,12,4,2025,0,0,23.0,25.0,37.0,22.666666666666668,2.516611478423575,15,11,24.819597,4,39,24.819597,0.0,82.52618179321283,14.180402755737305,14.180402755737305,XGBoost,4
2025-05-01,Opdivo,TER-13,38,261839.38,1,6890.51,5,2,2025,3,0,26.0,24.0,26.0,24.666666666666668,1.1547005383792672,15,12,23.587793,4,38,23.587793,0.0,79.17086505889891,14.412206649780273,14.412206649780273,XGBoost,4
2025-06-01,Opdivo,TER-13,25,175684.75,1,7027.39,6,2,2025,6,0,38.0,24.0,20.0,29.33333333333333,7.571877794400367,15,12,29.978495,4,25,29.978495,0.0,81.41646919250488,-4.978494644165039,4.978494644165039,XGBoost,4
2025-07-01,Opdivo,TER-13,27,203010.7,3,7425.206666666666,7,3,2025,1,0,25.0,26.0,29.0,29.666666666666668,7.234178138070239,15,12,20.714724,4,27,20.714724,0.0,76.71552104949947,6.285276412963867,6.285276412963867,XGBoost,4
2025-08-01,Opdivo,TER-13,29,206596.41,3,7272.256666666667,8,3,2025,4,0,27.0,38.0,24.0,30.0,7.000000000000004,15,12,24.578604,4,29,24.578604,0.0,79.34818267822264,4.421396255493164,4.421396255493164,XGBoost,4
2025-09-01,Opdivo,TER-13,35,256031.86,3,7295.823333333334,9,3,2025,0,0,29.0,25.0,24.0,27.0,2.0000000000000124,15,12,24.501003,4,35,24.501003,0.0,78.3012809753418,10.49899673461914,10.49899673461914,XGBoost,4
2025-10-01,Opdivo,TER-13,31,224252.12,2,7331.52,10,4,2025,2,0,35.0,27.0,26.0,30.33333333333333,4.163331998932272,15,12,28.75242,4,31,28.75242,0.0,89.62072296142574,2.247579574584961,2.247579574584961,XGBoost,4
2025-11-01,Opdivo,TER-13,30,216821.91,3,7121.933333333333,11,4,2025,5,0,31.0,29.0,38.0,31.666666666666668,3.0550504633039024,15,12,29.278717,4,30,29.278717,0.0,79.07300262451164,0.721282958984375,0.721282958984375,XGBoost,4
2025-12-01,Opdivo,TER-13,21,152490.27,4,7425.1725,12,4,2025,0,0,30.0,35.0,25.0,32.0,2.6457513110646005,15,12,29.217394,4,21,29.217394,0.0,81.6680164337158,-8.21739387512207,8.21739387512207,XGBoost,4
2025-05-01,Opdivo,TER-14,17,118172.68,4,7196.01,5,2,2025,3,0,24.0,34.0,31.0,27.33333333333333,5.773502691896258,15,13,21.745255,4,17,21.745255,0.0,75.78503646850581,-4.7452545166015625,4.7452545166015625,XGBoost,4
2025-06-01,Opdivo,TER-14,17,125338.34,3,7269.59,6,2,2025,6,0,17.0,24.0,20.0,21.666666666666668,4.041451884327381,15,13,23.936022,4,17,23.936022,0.0,80.77860450744627,-6.93602180480957,6.93602180480957,XGBoost,4
2025-07-01,Opdivo,TER-14,18,129960.54,1,7220.03,7,3,2025,1,0,17.0,24.0,28.0,19.33333333333333,4.041451884327381,15,13,19.413767,4,18,19.413767,0.0,77.75514106750485,-1.413766860961914,1.413766860961914,XGBoost,4
2025-08-01,Opdivo,TER-14,25,172431.87,2,6801.1900000000005,8,3,2025,4,0,18.0,17.0,34.0,17.333333333333332,0.5773502691896263,15,13,20.113758,4,25,20.113758,0.0,74.545108795166,4.886241912841797,4.886241912841797,XGBoost,4
2025-09-01,Opdivo,TER-14,18,128900.24,3,7249.463333333333,9,3,2025,0,0,25.0,17.0,24.0,20.0,4.358898943540674,15,13,22.103958,4,18,22.103958,0.0,74.07408027648925,-4.1039581298828125,4.1039581298828125,XGBoost,4
2025-10-01,Opdivo,TER-14,23,167905.77000000002,3,7348.2,10,4,2025,2,0,18.0,18.0,24.0,20.33333333333333,4.041451884327381,15,13,23.448664,4,23,23.448664,0.0,73.99339408874512,-0.44866371154785156,0.44866371154785156,XGBoost,4
2025-11-01,Opdivo,TER-14,21,142340.31,2,7030.525,11,4,2025,5,0,23.0,25.0,17.0,22.0,3.605551275463989,15,13,24.615103,4,21,24.615103,0.0,79.56943130493164,-3.615102767944336,3.615102767944336,XGBoost,4
2025-12-01,Opdivo,TER-14,25,173522.0,1,6940.88,12,4,2025,0,0,21.0,18.0,17.0,20.666666666666668,2.516611478423583,15,13,23.811066,4,25,23.811066,0.0,78.27491836547847,1.188934326171875,1.188934326171875,XGBoost,4
2025-05-01,Opdivo,TER-15,17,127131.87,4,7330.9525,5,2,2025,3,0,31.0,34.0,23.0,28.666666666666668,6.806859285554047,15,14,24.60798,4,17,24.60798,0.0,76.49963111877439,-7.607980728149414,7.607980728149414,XGBoost,4
2025-06-01,Opdivo,TER-15,29,197274.52,3,6946.52,6,2,2025,6,0,17.0,21.0,18.0,23.0,7.21110255092798,15,14,24.289743,4,29,24.289743,0.0,75.53399467468259,4.710256576538086,4.710256576538086,XGBoost,4
2025-07-01,Opdivo,TER-15,25,179737.0,1,7189.48,7,3,2025,1,0,29.0,31.0,28.0,25.666666666666668,7.571877794400366,15,14,20.00096,4,25,20.00096,0.0,78.954683303833,4.999040603637695,4.999040603637695,XGBoost,4
2025-08-01,Opdivo,TER-15,21,147482.36,3,7142.31,8,3,2025,4,0,25.0,17.0,34.0,23.666666666666668,6.110100926607789,15,14,19.885809,4,21,19.885809,0.0,69.21795387268061,1.1141910552978516,1.1141910552978516,XGBoost,4
2025-09-01,Opdivo,TER-15,26,180512.47,3,6990.843333333333,9,3,2025,0,0,21.0,29.0,21.0,25.0,4.000000000000002,15,14,23.432106,4,26,23.432106,0.0,74.68262825012205,2.5678939819335938,2.5678939819335938,XGBoost,4
2025-10-01,Opdivo,TER-15,32,227090.28,3,7102.94,10,4,2025,2,0,26.0,25.0,31.0,24.0,2.6457513110645934,15,14,22.94949,4,32,22.94949,0.0,73.47486038208008,9.05051040649414,9.05051040649414,XGBoost,4
2025-11-01,Opdivo,TER-15,29,219985.01,1,7585.69,11,4,2025,5,0,32.0,21.0,17.0,26.33333333333333,5.507570547286104,15,14,26.333609,4,29,26.333609,0.0,83.93797721862792,2.666391372680664,2.666391372680664,XGBoost,4
2025-12-01,Opdivo,TER-15,31,212801.36,1,6864.56,12,4,2025,0,0,29.0,26.0,29.0,29.0,3.000000000000004,15,14,26.213818,4,31,26.213818,0.0,79.01172218322753,4.786182403564453,4.786182403564453,XGBoost,4
2025-05-01,Opdivo,TER-16,18,127768.1,2,7111.835,5,2,2025,3,0,33.0,29.0,22.0,32.0,2.645751311064588,15,15,25.048246,4,18,25.048246,0.0,83.430732345581,-7.048246383666992,7.048246383666992,XGBoost,4
2025-06-01,Opdivo,TER-16,26,191804.95,4,7216.4725,6,2,2025,6,0,18.0,34.0,22.0,28.33333333333333,8.9628864398325,15,15,27.603676,4,26,27.603676,0.0,75.26186828613281,-1.6036758422851562,1.6036758422851562,XGBoost,4
2025-07-01,Opdivo,TER-16,15,102175.5,1,6811.7,7,3,2025,1,0,26.0,33.0,20.0,25.666666666666668,7.505553499465133,15,15,21.79465,4,15,21.79465,0.0,76.84527626037588,-6.794649124145508,6.794649124145508,XGBoost,4
2025-08-01,Opdivo,TER-16,23,167918.69,3,7261.253333333334,8,3,2025,4,0,15.0,18.0,29.0,19.666666666666668,5.686240703077325,15,15,19.904867,4,23,19.904867,0.0,78.05650978088379,3.095132827758789,3.095132827758789,XGBoost,4
2025-09-01,Opdivo,TER-16,25,171827.98,3,7003.393333333333,9,3,2025,0,0,23.0,26.0,34.0,21.33333333333333,5.686240703077325,15,15,22.435387,4,25,22.435387,0.0,77.22023773193357,2.5646133422851562,2.5646133422851562,XGBoost,4
2025-10-01,Opdivo,TER-16,33,235968.15,1,7150.55,10,4,2025,2,0,25.0,15.0,33.0,21.0,5.291502622129179,15,15,23.278805,4,33,23.278805,0.0,76.07401657104492,9.721195220947266,9.721195220947266,XGBoost,4
2025-11-01,Opdivo,TER-16,32,227163.31,2,7096.145,11,4,2025,5,0,33.0,23.0,18.0,27.0,5.291502622129179,15,15,26.354446,4,32,26.354446,0.0,75.64572143554686,5.6455535888671875,5.6455535888671875,XGBoost,4
2025-12-01,Opdivo,TER-16,22,155847.13,3,6983.1466666666665,12,4,2025,0,0,32.0,25.0,26.0,30.0,4.358898943540671,15,15,28.43394,4,22,28.43394,0.0,80.96506576538077,-6.433940887451172,6.433940887451172,XGBoost,4
2025-05-01,Opdivo,TER-17,30,220647.69,3,7381.753333333333,5,2,2025,3,0,22.0,15.0,24.0,21.0,5.567764362830019,15,16,20.333794,4,30,20.333794,0.0,81.71235885620116,9.666206359863281,9.666206359863281,XGBoost,4
2025-06-01,Opdivo,TER-17,25,186063.61,3,7432.57,6,2,2025,6,0,30.0,26.0,26.0,26.0,3.999999999999996,15,16,23.951168,4,25,23.951168,0.0,77.94112663269043,1.0488319396972656,1.0488319396972656,XGBoost,4
2025-07-01,Opdivo,TER-17,22,149368.34,1,6789.47,7,3,2025,1,0,25.0,22.0,19.0,25.666666666666668,4.041451884327376,15,16,18.79101,4,22,18.79101,0.0,77.15732536315915,3.2089900970458984,3.2089900970458984,XGBoost,4
2025-08-01,Opdivo,TER-17,19,128975.09,2,7077.115,8,3,2025,4,0,22.0,30.0,15.0,25.666666666666668,4.041451884327376,15,16,20.873524,4,19,20.873524,0.0,68.56361846923825,-1.8735237121582031,1.8735237121582031,XGBoost,4
2025-09-01,Opdivo,TER-17,29,216297.99,3,7442.856666666667,9,3,2025,0,0,19.0,25.0,26.0,22.0,2.999999999999995,15,16,21.166286,4,29,21.166286,0.0,72.46547050476073,7.833713531494141,7.833713531494141,XGBoost,4
2025-10-01,Opdivo,TER-17,19,137091.08,1,7215.32,10,4,2025,2,0,29.0,22.0,22.0,23.33333333333333,5.131601439446882,15,16,22.644382,4,19,22.644382,0.0,70.97894573211666,-3.6443824768066406,3.6443824768066406,XGBoost,4
2025-11-01,Opdivo,TER-17,32,225964.16,1,7061.38,11,4,2025,5,0,19.0,19.0,30.0,22.33333333333333,5.773502691896256,15,16,23.48284,4,32,23.48284,0.0,75.9713914871215,8.517160415649414,8.517160415649414,XGBoost,4
2025-12-01,Opdivo,TER-17,23,168208.81,3,7395.45,12,4,2025,0,0,32.0,29.0,25.0,26.666666666666668,6.806859285554044,15,16,23.098042,4,23,23.098042,0.0,78.1107311248779,-0.09804153442382812,0.09804153442382812,XGBoost,4
2025-05-01,Opdivo,TER-18,19,129541.63,2,6961.685,5,2,2025,3,0,31.0,21.0,19.0,28.666666666666668,6.806859285554047,15,17,24.708513,4,19,24.708513,0.0,76.42962875366212,-5.708513259887695,5.708513259887695,XGBoost,4
2025-06-01,Opdivo,TER-18,20,142574.38999999998,3,7136.490000000001,6,2,2025,6,0,19.0,34.0,17.0,28.0,7.937253933193772,15,17,27.648811,4,20,27.648811,0.0,72.77718505859369,-7.648811340332031,7.648811340332031,XGBoost,4
2025-07-01,Opdivo,TER-18,16,117788.16,1,7361.76,7,3,2025,1,0,20.0,31.0,31.0,23.33333333333333,6.658328118479393,15,17,19.07323,4,16,19.07323,0.0,74.05564498901367,-3.073230743408203,3.073230743408203,XGBoost,4
2025-08-01,Opdivo,TER-18,21,146222.58,1,6962.98,8,3,2025,4,0,16.0,19.0,21.0,18.33333333333333,2.0816659994661304,15,17,21.377748,4,21,21.377748,0.0,73.27022743225095,-0.3777484893798828,0.3777484893798828,XGBoost,4
2025-09-01,Opdivo,TER-18,26,189386.91,4,7208.34,9,3,2025,0,0,21.0,20.0,34.0,19.0,2.645751311064589,15,17,21.34219,4,26,21.34219,0.0,75.99152450561509,4.657810211181641,4.657810211181641,XGBoost,4
2025-10-01,Opdivo,TER-18,25,171956.75,1,6878.27,10,4,2025,2,0,26.0,16.0,31.0,21.0,4.999999999999999,15,17,22.75428,4,25,22.75428,0.0,80.58689880371088,2.2457199096679688,2.2457199096679688,XGBoost,4
2025-11-01,Opdivo,TER-18,19,129114.82,2,7006.425,11,4,2025,5,0,25.0,21.0,19.0,24.0,2.6457513110645885,15,17,24.91219,4,19,24.91219,0.0,71.07344055175777,-5.912189483642578,5.912189483642578,XGBoost,4
2025-12-01,Opdivo,TER-18,16,114532.07,4,7187.1875,12,4,2025,0,0,19.0,26.0,20.0,23.33333333333333,3.78593889720018,15,17,22.43055,4,16,22.43055,0.0,73.3541290283203,-6.430549621582031,6.430549621582031,XGBoost,4
2025-05-01,Opdivo,TER-19,16,105510.24,1,6594.39,5,2,2025,3,0,16.0,17.0,21.0,18.666666666666668,3.7859388972001846,15,18,22.378138,4,16,22.378138,0.0,73.5827823638916,-6.378137588500977,6.378137588500977,XGBoost,4
2025-06-01,Opdivo,TER-19,21,156026.02,2,7342.825000000001,6,2,2025,6,0,16.0,23.0,22.0,18.33333333333333,4.041451884327382,15,18,23.206291,4,21,23.206291,0.0,81.39450225830073,-2.2062911987304688,2.2062911987304688,XGBoost,4
2025-07-01,Opdivo,TER-19,16,115887.94,3,7022.6033333333335,7,3,2025,1,0,21.0,16.0,24.0,17.666666666666668,2.886751345948131,15,18,18.333986,4,16,18.333986,0.0,73.33167266845702,-2.333986282348633,2.333986282348633,XGBoost,4
2025-08-01,Opdivo,TER-19,21,151250.82,3,7320.793333333334,8,3,2025,4,0,16.0,16.0,17.0,17.666666666666668,2.886751345948131,15,18,19.052828,4,21,19.052828,0.0,71.60305633544921,1.9471721649169922,1.9471721649169922,XGBoost,4
2025-09-01,Opdivo,TER-19,29,197107.14,4,6988.280000000001,9,3,2025,0,0,21.0,21.0,23.0,19.33333333333333,2.886751345948133,15,18,20.96457,4,29,20.96457,0.0,72.64178657531734,8.035430908203125,8.035430908203125,XGBoost,4
2025-10-01,Opdivo,TER-19,16,114482.96,2,7155.185,10,4,2025,2,0,29.0,16.0,16.0,22.0,6.557438524302002,15,18,21.770979,4,16,21.770979,0.0,76.18601360321043,-5.770978927612305,5.770978927612305,XGBoost,4
2025-11-01,Opdivo,TER-19,24,174851.16999999998,3,7261.956666666668,11,4,2025,5,0,16.0,21.0,16.0,22.0,6.557438524302002,15,18,22.843725,4,24,22.843725,0.0,73.37259712219237,1.1562747955322266,1.1562747955322266,XGBoost,4
2025-12-01,Opdivo,TER-19,30,212477.38,4,7101.3275,12,4,2025,0,0,24.0,29.0,21.0,23.0,6.557438524302002,15,18,21.668728,4,30,21.668728,0.0,73.43064765930173,8.33127212524414,8.33127212524414,XGBoost,4
2025-05-01,Opdivo,TER-20,31,220940.78,3,7059.553333333333,5,2,2025,3,0,18.0,34.0,20.0,26.0,8.0,15,19,22.497133,4,31,22.497133,0.0,74.48006820678708,8.502866744995117,8.502866744995117,XGBoost,4
2025-06-01,Opdivo,TER-20,23,166929.73,2,7328.995000000001,6,2,2025,6,0,31.0,26.0,27.0,25.0,6.557438524302,15,19,24.383598,4,23,24.383598,0.0,75.02555236816403,-1.3835983276367188,1.3835983276367188,XGBoost,4
2025-07-01,Opdivo,TER-20,17,121953.43,4,7184.16,7,3,2025,1,0,23.0,18.0,27.0,24.0,6.557438524302,15,19,18.145533,4,17,18.145533,0.0,72.20847206115721,-1.1455326080322266,1.1455326080322266,XGBoost,4
2025-08-01,Opdivo,TER-20,11,74947.69,3,6613.43,8,3,2025,4,0,17.0,31.0,34.0,23.666666666666668,7.023769168568493,15,19,20.84731,4,11,20.84731,0.0,79.81072921752929,-9.847309112548828,9.847309112548828,XGBoost,4
2025-09-01,Opdivo,TER-20,21,146877.03,4,6878.0,9,3,2025,0,0,11.0,23.0,26.0,17.0,6.000000000000001,15,19,21.780571,4,21,21.780571,0.0,73.00005416870117,-0.7805709838867188,0.7805709838867188,XGBoost,4
2025-10-01,Opdivo,TER-20,21,150910.16999999998,2,7240.01,10,4,2025,2,0,21.0,17.0,18.0,16.333333333333332,5.033222956847168,15,19,22.058737,4,21,22.058737,0.0,71.7741111755371,-1.058736801147461,1.058736801147461,XGBoost,4
2025-11-01,Opdivo,TER-20,16,113880.44,3,7350.563333333334,11,4,2025,5,0,21.0,11.0,31.0,17.666666666666668,5.77350269189626,15,19,22.066977,4,16,22.066977,0.0,77.05210533142089,-6.066976547241211,6.066976547241211,XGBoost,4
2025-12-01,Opdivo,TER-20,27,186681.71,4,7039.085,12,4,2025,0,0,16.0,21.0,23.0,19.33333333333333,2.886751345948136,15,19,21.116743,4,27,21.116743,0.0,79.10923690795899,5.883256912231445,5.883256912231445,XGBoost,4
2025-05-01,Remicade,TER-01,65,165002.66,2,2487.005,5,2,2025,3,0,62.0,109.0,96.0,93.66666666666669,27.42869543622761,16,0,67.44663,4,65,67.44663,27.471019744873054,121.44624614715575,-2.4466323852539062,2.4466323852539062,XGBoost,4
2025-06-01,Remicade,TER-01,73,182908.84,4,2514.1175000000003,6,2,2025,6,0,65.0,110.0,63.0,79.0,26.888659319497503,16,0,69.087364,4,73,69.087364,25.79323081970215,120.72944831848145,3.9126358032226562,3.9126358032226562,XGBoost,4
2025-07-01,Remicade,TER-01,60,146048.56,2,2439.945,7,3,2025,1,0,73.0,62.0,101.0,66.66666666666667,5.686240703077325,16,0,59.34145,4,60,59.34145,17.529750823974613,112.1393325805664,0.6585502624511719,0.6585502624511719,XGBoost,4
2025-08-01,Remicade,TER-01,68,176700.37,3,2566.516666666667,8,3,2025,4,0,60.0,65.0,109.0,66.0,6.557438524301998,16,0,62.8963,4,68,62.8963,25.418968582153322,116.4655090332031,5.10369873046875,5.10369873046875,XGBoost,4
2025-09-01,Remicade,TER-01,87,217332.61,4,2416.3825,9,3,2025,0,0,68.0,73.0,110.0,67.0,6.557438524301998,16,0,65.09929,4,87,65.09929,30.63944816589356,119.65125141143784,21.900711059570312,21.900711059570312,XGBoost,4
2025-10-01,Remicade,TER-01,70,184729.3,1,2638.99,10,4,2025,2,0,87.0,60.0,62.0,71.66666666666667,13.868429375143144,16,0,69.20321,4,70,69.20321,25.458166122436523,121.67713623046866,0.7967910766601562,0.7967910766601562,XGBoost,4
2025-11-01,Remicade,TER-01,80,200451.92,2,2548.245,11,4,2025,5,0,70.0,68.0,65.0,75.0,10.440306508910544,16,0,82.369316,4,80,82.369316,48.45011901855469,126.65121955871581,-2.3693161010742188,2.3693161010742188,XGBoost,4
2025-12-01,Remicade,TER-01,84,225987.72,1,2690.33,12,4,2025,0,0,80.0,87.0,73.0,79.0,8.544003745317525,16,0,68.26011,4,84,68.26011,29.30758743286133,118.39183654785154,15.739891052246094,15.739891052246094,XGBoost,4
2025-05-01,Remicade,TER-02,70,173043.71,2,2422.745,5,2,2025,3,0,81.0,70.0,83.0,89.66666666666667,25.1462389500564,16,1,71.989,4,70,71.989,35.87933883666992,122.89669799804688,-1.9889984130859375,1.9889984130859375,XGBoost,4
2025-06-01,Remicade,TER-02,108,268042.2,3,2499.2166666666667,6,2,2025,6,0,70.0,118.0,60.0,89.66666666666667,25.1462389500564,16,1,90.66811,4,108,90.66811,52.00174026489258,149.03335342407223,17.331886291503906,17.331886291503906,XGBoost,4
2025-07-01,Remicade,TER-02,56,135385.47,3,2465.7966666666666,7,3,2025,1,0,108.0,81.0,73.0,86.33333333333333,19.55334583474996,16,1,74.12243,4,56,74.12243,31.687738037109376,124.20508232116694,-18.12242889404297,18.12242889404297,XGBoost,4
2025-08-01,Remicade,TER-02,80,213213.44,3,2705.0766666666664,8,3,2025,4,0,56.0,70.0,70.0,78.0,26.907248094147427,16,1,60.57063,4,80,60.57063,25.43160629272461,109.03179702758779,19.429370880126953,19.429370880126953,XGBoost,4
2025-09-01,Remicade,TER-02,101,246689.37,2,2478.39,9,3,2025,0,0,80.0,108.0,118.0,81.33333333333333,26.025628394590854,16,1,61.46939,4,101,61.46939,21.602089309692385,112.86148757934565,39.530609130859375,39.530609130859375,XGBoost,4
2025-10-01,Remicade,TER-02,101,240549.28,3,2460.0333333333333,10,4,2025,2,0,101.0,56.0,81.0,79.0,22.51666049839541,16,1,78.67054,4,101,78.67054,43.905328369140626,129.88984374999998,22.32946014404297,22.32946014404297,XGBoost,4
2025-11-01,Remicade,TER-02,78,201230.81,3,2584.67,11,4,2025,5,0,101.0,80.0,70.0,94.0,12.12435565298215,16,1,97.58141,4,78,97.58141,59.65078353881836,146.6753925323486,-19.58141326904297,19.58141326904297,XGBoost,4
2025-12-01,Remicade,TER-02,85,212778.88000000003,4,2400.8450000000003,12,4,2025,0,0,78.0,101.0,108.0,93.33333333333331,13.279056191361398,16,1,78.61994,4,85,78.61994,41.3164005279541,127.04107437133783,6.380058288574219,6.380058288574219,XGBoost,4
2025-05-01,Remicade,TER-03,51,126006.56,4,2448.0775000000003,5,2,2025,3,0,66.0,82.0,79.0,76.66666666666667,9.237604307034012,16,2,74.37126,4,51,74.37126,40.327327728271484,126.91879730224608,-23.371261596679688,23.371261596679688,XGBoost,4
2025-06-01,Remicade,TER-03,83,205695.58,1,2478.26,6,2,2025,6,0,51.0,82.0,69.0,66.33333333333333,15.50268793897798,16,2,74.154045,4,83,74.154045,34.79895782470703,122.94746208190917,8.845954895019531,8.845954895019531,XGBoost,4
2025-07-01,Remicade,TER-03,50,124630.0,1,2492.6,7,3,2025,1,0,83.0,66.0,96.0,66.66666666666667,16.010413278030438,16,2,58.016605,4,50,58.016605,19.696979522705078,104.37934265136717,-8.016605377197266,8.016605377197266,XGBoost,4
2025-08-01,Remicade,TER-03,58,150919.94,3,2582.66,8,3,2025,4,0,50.0,51.0,82.0,61.333333333333336,18.770544300401447,16,2,58.089283,4,58,58.089283,10.822509765625,112.09619407653807,-0.08928298950195312,0.08928298950195312,XGBoost,4
2025-09-01,Remicade,TER-03,52,131165.28,2,2558.37,9,3,2025,0,0,58.0,83.0,82.0,63.66666666666666,17.21433511156714,16,2,62.23224,4,52,62.23224,24.94930763244629,111.97419052124022,-10.23223876953125,10.23223876953125,XGBoost,4
2025-10-01,Remicade,TER-03,87,214067.89,3,2524.81,10,4,2025,2,0,52.0,50.0,66.0,53.333333333333336,4.163331998932222,16,2,64.44616,4,87,64.44616,33.549723052978514,121.22316970825194,22.55384063720703,22.55384063720703,XGBoost,4
2025-11-01,Remicade,TER-03,74,192430.04,2,2577.735,11,4,2025,5,0,87.0,58.0,51.0,65.66666666666667,18.717193521821944,16,2,68.00792,4,74,68.00792,27.564842224121097,121.44644470214837,5.9920806884765625,5.9920806884765625,XGBoost,4
2025-12-01,Remicade,TER-03,60,144543.26,3,2461.57,12,4,2025,0,0,74.0,52.0,83.0,71.0,17.69180601295414,16,2,57.87351,4,60,57.87351,20.330908203125,112.87119483947752,2.1264915466308594,2.1264915466308594,XGBoost,4
2025-05-01,Remicade,TER-04,40,98380.64,3,2429.7366666666667,5,2,2025,3,0,46.0,86.0,92.0,64.0,20.297783130184435,16,3,55.829964,4,40,55.829964,18.25464973449707,108.30902061462398,-15.829963684082031,15.829963684082031,XGBoost,4
2025-06-01,Remicade,TER-04,97,239222.81,4,2420.8375,6,2,2025,6,0,40.0,60.0,70.0,48.66666666666666,10.26320287889376,16,3,58.392334,4,97,58.392334,19.7322021484375,106.13533935546873,38.607666015625,38.607666015625,XGBoost,4
2025-07-01,Remicade,TER-04,55,134414.69,3,2451.393333333333,7,3,2025,1,0,97.0,46.0,54.0,61.0,31.32091952673165,16,3,57.15507,4,55,57.15507,10.95680389404297,116.74407577514646,-2.155071258544922,2.155071258544922,XGBoost,4
2025-08-01,Remicade,TER-04,66,163617.11000000002,4,2471.9625,8,3,2025,4,0,55.0,40.0,86.0,64.0,29.546573405388312,16,3,46.349415,4,66,46.349415,3.1364894866943365,104.04512176513671,19.650585174560547,19.650585174560547,XGBoost,4
2025-09-01,Remicade,TER-04,87,227204.79,2,2633.02,9,3,2025,0,0,66.0,97.0,60.0,72.66666666666667,21.77919496522618,16,3,56.323746,4,87,56.323746,13.19491310119629,116.52822189331049,30.676254272460938,30.676254272460938,XGBoost,4
2025-10-01,Remicade,TER-04,62,149830.34,4,2422.665,10,4,2025,2,0,87.0,55.0,46.0,69.33333333333333,16.258331197676263,16,3,64.238785,4,62,64.238785,24.07426300048828,110.59061965942381,-2.2387847900390625,2.2387847900390625,XGBoost,4
2025-11-01,Remicade,TER-04,78,202102.58,2,2587.03,11,4,2025,5,0,62.0,66.0,40.0,71.66666666666667,13.428824718989118,16,3,63.18722,4,78,63.18722,22.947249603271487,120.82880783081052,14.81277847290039,14.81277847290039,XGBoost,4
2025-12-01,Remicade,TER-04,60,159540.17,4,2542.02,12,4,2025,0,0,78.0,87.0,97.0,75.66666666666667,12.662279942148375,16,3,62.672504,4,60,62.672504,21.43680534362793,116.6514778137207,-2.672504425048828,2.672504425048828,XGBoost,4
2025-05-01,Remicade,TER-05,49,132198.06,2,2595.165,5,2,2025,3,0,54.0,46.0,58.0,58.0,14.42220510185596,16,4,53.367767,4,49,53.367767,15.062144470214845,105.87887649536125,-4.367767333984375,4.367767333984375,XGBoost,4
2025-06-01,Remicade,TER-05,52,131186.96000000002,3,2524.63,6,2,2025,6,0,49.0,74.0,81.0,59.0,13.228756555322954,16,4,59.4037,4,52,59.4037,16.195859527587892,110.59623718261719,-7.4037017822265625,7.4037017822265625,XGBoost,4
2025-07-01,Remicade,TER-05,63,151209.65000000002,2,2401.085,7,3,2025,1,0,52.0,54.0,77.0,51.66666666666666,2.516611478423633,16,4,51.531315,4,63,51.531315,8.769425964355468,102.75061874389647,11.468685150146484,11.468685150146484,XGBoost,4
2025-08-01,Remicade,TER-05,57,154038.21000000002,2,2616.7,8,3,2025,4,0,63.0,49.0,46.0,54.66666666666666,7.371114795832004,16,4,56.984226,4,57,56.984226,21.057288360595702,112.6109382629394,0.015773773193359375,0.015773773193359375,XGBoost,4
